,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
398,3 BHK Apartment for Sale in J P Nagar Bangalore,"95 Lac5,588 per sqft",NAN,1700 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,3,NAN,"Garden/Park, Main Road",NAN
399,2 BHK Builder Floor for Sale in Kengeri Bangalore,"38 Lac4,551 per sqft",NAN,835 sqft,Ready to Move,1 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
400,3 BHK Apartment for Sale in Kanakapura Road Bangalore,"2.75 Cr17,241 per sqft",NAN,1595 sqft,Ready to Move,20 out of 33,Resale,Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
401,2 BHK Apartment for Sale in Thanisandra Bangalore,"1.35 Cr12,295 per sqft",NAN,1098 sqft,Ready to Move,1 out of 27,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
402,2 BHK Apartment for Sale in Kanakapura Bangalore,"75 Lac8,333 per sqft",850 sqft,NAN,Ready to Move,10 out of 19,Resale,Unfurnished,West,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",NAN
403,3 BHK Apartment for Sale in Kudlu Gate Bangalore,"1.42 Cr7,939 per sqft",1372 sqft,NAN,NAN,3 out of 4,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,2,Main Road,Poss. by Dec '26
404,2 BHK Apartment for Sale in CV Raman Nagar Bangalore,"55 Lac5,978 per sqft",920 sqft,NAN,Ready to Move,4 out of 6,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,1,Main Road,NAN
405,2 BHK Apartment for Sale in Block 1st East Byrasandra Bangalore,"95 Lac10,556 per sqft",765 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,West,NAN,Freehold,NAN,2,2,NAN,NAN
406,3 BHK Apartment for Sale in Block 1st BEL Layout Bangalore,"86 Lac5,931 per sqft",1425 sqft,NAN,Ready to Move,3 out of 5,New Property,Semi-Furnished,East,NAN,Freehold,NAN,2,2,Main Road,NAN
407,3 BHK Apartment for Sale in Jakkur Bangalore,"1.62 Cr9,184 per sqft",1285 sqft,NAN,Ready to Move,5 out of 14,New Property,Unfurnished,West,NAN,Leasehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",NAN
408,"3 BHK Apartment for Sale in Davis Road, Richards Town Bangalore","2.32 Cr10,087 per sqft",1780 sqft,NAN,Ready to Move,3 out of 6,Resale,Furnished,North - West,NAN,Freehold,1 Covered,3,3,NAN,NAN
409,4 BHK Apartment for Sale in Sadashiva Nagar Bangalore,"6.20 Cr18,235 per sqft",2900 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,North - East,NAN,Freehold,NAN,4,1,"Garden/Park, Main Road",NAN
410,3 BHK Apartment for Sale in Manjunath Nagar Hoysala Nagar Bangalore,"47 Lac4,352 per sqft",1050 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,North,NAN,Freehold,1 Covered,2,1,Main Road,NAN
411,2 BHK Apartment for Sale in Chokkanahalli Bangalore,"1.46 Cr11,111 per sqft",837 sqft,NAN,Ready to Move,9 out of 32,Resale,Unfurnished,North - East,NAN,Freehold,NAN,2,1,Garden/Park,NAN
412,3 BHK Apartment for Sale in Kalena Agrahara Bangalore,"2.13 Cr11,807 per sqft",1480 sqft,NAN,Ready to Move,9 out of 15,Resale,Unfurnished,North - East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Pool",NAN
413,"4 BHK Apartment for Sale in Cooke Town, Cooke Town Bangalore","6 Cr17,964 per sqft",2800 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,NAN,4,4,"Garden/Park, Main Road",NAN
414,3 BHK Apartment for Sale in Tatanagar Bangalore,"95 Lac5,476 per sqft",1350 sqft,NAN,Ready to Move,2 out of 7,New Property,Furnished,East,NAN,Freehold,1 Covered,3,1,Main Road,NAN
415,3 BHK Apartment for Sale in Block 1st HRBR Layout Bangalore,"2 Cr11,989 per sqft",1580 sqft,NAN,Ready to Move,2 out of 4,New Property,Unfurnished,North,NAN,Freehold,1 Covered,3,2,Main Road,NAN
416,3 BHK Apartment for Sale in Bagaluru Bangalore,"1.25 Cr7,872 per sqft",1000 sqft,NAN,NAN,20 out of 24,New Property,Unfurnished,West,NAN,Leasehold,1 Covered,3,2,Garden/Park,Poss. by Apr '28
417,3 BHK Apartment for Sale in Vidyaranyapura Bangalore,"1.36 Cr8,774 per sqft",1150 sqft,NAN,Ready to Move,10 out of 17,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Main Road",NAN
418,1 BHK Apartment for Sale in Mudalapalya Bangalore,"20 Lac5,333 per sqft",372 sqft,NAN,Ready to Move,3 out of 3,Resale,Furnished,East,NAN,Freehold,4 Open,1,1,NAN,NAN
419,2 BHK Apartment for Sale in Malleshwaram Bangalore,"1.49 Cr11,920 per sqft",1000 sqft,NAN,Ready to Move,Ground out of 3,Resale,Unfurnished,West,NAN,Freehold,NAN,2,1,Garden/Park,NAN
420,3 BHK Apartment for Sale in Ramamurthy Nagar Bangalore,"1.27 Cr7,427 per sqft",1710 sqft,NAN,Ready to Move,3 out of 4,New Property,Unfurnished,North,NAN,Freehold,1 Covered,2,2,Main Road,NAN
421,2 BHK Apartment for Sale in Kanakapura Road Bangalore,"65 Lac6,842 per sqft",NAN,950 sqft,Ready to Move,4 out of 4,Resale,Unfurnished,East,NAN,Leasehold,NAN,2,1,Main Road,NAN
422,2 BHK Apartment for Sale in Bagaluru Bangalore,"85 Lac9,361 per sqft",NAN,908 sqft,NAN,24 out of 28,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
423,3 BHK Apartment for Sale in Thanisandra Main Road Bangalore,"2.90 Cr14,464 per sqft",NAN,2005 sqft,NAN,15 out of 33,New Property,Unfurnished,East,NAN,Freehold,NAN,3,1,"Pool, Garden/Park, Main Road",Poss. by Mar '25
424,2 BHK Apartment for Sale in Kadugodi Bangalore,"96 Lac8,149 per sqft",1000 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,North,NAN,Freehold,NAN,2,NAN,"Garden/Park, Pool, Main Road",NAN
425,3 BHK Apartment for Sale in Mylasandra Bangalore,"100 Lac6,305 per sqft",1350 sqft,NAN,Ready to Move,4 out of 5,New Property,Unfurnished,North,NAN,Freehold,1 Covered,3,3,"Garden/Park, Main Road",NAN
426,3 BHK Apartment for Sale in Kannamangala Bangalore,"1.53 Cr7,000 per sqft",1580 sqft,NAN,Ready to Move,1 out of 7,New Property,Unfurnished,East,NAN,Freehold,3 Covered,3,2,"Garden/Park, Main Road",NAN
427,3 BHK Apartment for Sale in Sarjapura Bangalore,"1.90 Cr11,664 per sqft",1170 sqft,NAN,NAN,23 out of 30,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,2,Garden/Park,Poss. by Dec '25
428,3 BHK Apartment for Sale in Sadashiva Nagar Bangalore,"4.50 Cr17,308 per sqft",2345 sqft,NAN,Ready to Move,3 out of 3,Resale,Semi-Furnished,North,NAN,Freehold,NAN,4,4,Main Road,NAN
429,2 BHK Apartment for Sale in Gottigere Bangalore,"57 Lac4,726 per sqft",NAN,1206 sqft,Ready to Move,Ground out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,2,3,NAN,NAN
430,4 BHK Apartment for Sale in Block 4 Koramangala Bangalore,"3.98 Cr10,904 per sqft",3100 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,2 Covered,3,6,Main Road,NAN
431,4 BHK Apartment for Sale in Palace Road Bangalore,"9.60 Cr20,000 per sqft",4500 sqft,NAN,Ready to Move,Ground out of 3,New Property,Semi-Furnished,North,NAN,Freehold,"2 Covered,",4,4,"Garden/Park, Pool, Main Road",NAN
432,"2 BHK Apartment for Sale in Hosa Road, off Hosur Road Bangalore","99 Lac7,952 per sqft",NAN,1245 sqft,NAN,5 out of 10,Resale,Semi-Furnished,West,NAN,Freehold,1 Covered,2,1,Main Road,NAN
433,1 BHK Apartment for Sale in Koramangala Bangalore,"82.5 Lac9,627 per sqft",NAN,857 sqft,Ready to Move,2 out of 4,Resale,Semi-Furnished,South,NAN,Freehold,NAN,1,2,Main Road,NAN
434,2 BHK Builder Floor for Sale in Tavarekere Main Road Bangalore,"75 Lac7,184 per sqft",NAN,1044 sqft,Ready to Move,2 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
435,3 BHK Apartment for Sale in Mahalakshmipuram Bangalore,"1.75 Cr10,938 per sqft",950 sqft,NAN,NAN,1 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,2,Garden/Park,Poss. by Jul '24
436,3 BHK Apartment for Sale in Basavanagudi Bangalore,"2 Cr13,793 per sqft",1200 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,Main Road,NAN
437,"2 BHK Apartment for Sale in Seegehalli ,KR Puram Bangalore",1.15 Cr,1364 sqft,NAN,Ready to Move,1 out of 13,Other,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
438,2 BHK Apartment for Sale in 100 Feet Ring Road Bangalore,"1.30 Cr9,723 per sqft",1016 sqft,NAN,Ready to Move,6 out of 10,Resale,Semi-Furnished,West,NAN,Freehold,1 Open,2,2,Garden/Park,NAN
439,2 BHK Apartment for Sale in Hennur Gardens Bangalore,"1.32 Cr8,829 per sqft",1350 sqft,NAN,Ready to Move,13 out of 14,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,2,2,Garden/Park,NAN
440,2 BHK Apartment for Sale in Marathahalli Bangalore,"47 Lac4,585 per sqft",1025 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
441,8 BHK Builder Floor for Sale in Phase 7 JP Nagar Bangalore,"3 Cr9,554 per sqft",2790 sqft,NAN,Ready to Move,Ground out of 4,Resale,Semi-Furnished,North,NAN,Freehold,"3 Covered,",> 10,2,NAN,NAN
442,"4 BHK Apartment for Sale in 7th Block Jayanagar, Bangalore Bangalore","2.75 Cr16,667 per sqft",1650 sqft,NAN,Ready to Move,3 out of 4,Resale,Furnished,East,NAN,Freehold,NAN,3,NAN,Main Road,NAN
443,2 BHK Apartment for Sale in Phase 7 JP Nagar Bangalore,"1.20 Cr7,843 per sqft",NAN,1530 sqft,Ready to Move,7 out of 8,Resale,Semi-Furnished,West,NAN,Freehold,1 Covered,2,4,"Garden/Park, Main Road",NAN
444,2 BHK Apartment for Sale in K Narayanapura Bangalore,"66.8 Lac4,899 per sqft",1227 sqft,NAN,Ready to Move,2 out of 13,Resale,Semi-Furnished,West,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Pool, Main Road",NAN
445,4 BHK Builder Floor for Sale in kr puram Bangalore,"1.80 Cr16,364 per sqft",1100 sqft,NAN,Ready to Move,1 out of 2,Resale,Furnished,NAN,NAN,NAN,NAN,4,2,NAN,NAN
446,"3 BHK Apartment for Sale in Mallasandra Village, T Dasarahalli Bangalore","1.05 Cr9,633 per sqft",1043 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,Freehold,1 Covered,2,2,"Garden/Park, Main Road",NAN
447,3 BHK Builder Floor for Sale in Central Excise Layout Tejaswini Nagar Bangalore,"95 Lac6,934 per sqft",1360 sqft,NAN,Ready to Move,4 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,1,NAN,NAN
448,2 BHK Apartment for Sale in Horamavu Bangalore,"95 Lac7,983 per sqft",NAN,1190 sqft,Ready to Move,2 out of 13,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
449,2 BHK Builder Floor for Sale in Kalyan Nagar Bangalore,"96 Lac16,000 per sqft",600 sqft,NAN,Ready to Move,Lower Basement out of 5,New Property,Unfurnished,East,NAN,Freehold,NAN,2,1,"Main Road, Garden/Park",NAN
450,3 BHK Apartment for Sale in Doddagubbi Bangalore,"2 Cr7,380 per sqft",NAN,2710 sqft,Ready to Move,2 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,NAN,4,NAN,NAN,NAN
451,3 BHK Apartment for Sale in Thanisandra Main Road Bangalore,"2.70 Cr16,119 per sqft",NAN,1675 sqft,NAN,2 out of 34,Resale,Unfurnished,North - West,NAN,Freehold,1 Covered,3,1,Garden/Park,Poss. by Oct '24
452,3 BHK Builder Floor for Sale in Shanti Nagar Bangalore,"1.35 Cr7,584 per sqft",1650 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
453,2 BHK Apartment for Sale in Bannerghatta Main Road Bangalore,"72 Lac6,316 per sqft",900 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,North - East,NAN,Freehold,NAN,2,1,Main Road,NAN
454,4 BHK Apartment for Sale in Bangalore,"1.52 Cr7,992 per sqft",1902 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,North,NAN,Freehold,NAN,3,1,"Garden/Park, Pool, Main Road",NAN
455,2 BHK Apartment for Sale in Chikkalasandra Bangalore,"50 Lac4,545 per sqft",1100 sqft,NAN,Ready to Move,1 out of 1,Resale,Furnished,North - East,NAN,Freehold,NAN,2,1,Main Road,NAN
456,2 BHK Apartment for Sale in Phase 3rd Stage 3rd Banashankari Bangalore,"55 Lac3,929 per sqft",1200 sqft,NAN,Ready to Move,Ground out of 4,Resale,Semi-Furnished,East,NAN,Freehold,1 Open,2,1,Main Road,NAN
457,"2 BHK Apartment for Sale in Nallurhalli, Whitefield, Borewell Road Bangalore","1.03 Cr7,045 per sqft",NAN,1462 sqft,Ready to Move,4 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,1,NAN,NAN
458,3 BHK Apartment for Sale in Banashankari Bangalore,"1.50 Cr9,375 per sqft",1400 sqft,NAN,Ready to Move,3 out of 4,Resale,Furnished,West,NAN,Freehold,1 Covered,3,1,Main Road,NAN
459,2 BHK Apartment for Sale in Bilekahalli Bangalore,"59 Lac4,917 per sqft",1000 sqft,NAN,Ready to Move,4 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,2,2,Main Road,NAN
460,"2 BHK Apartment for Sale in Devinagar, Outer Ring Road Bangalore","1.45 Cr11,647 per sqft",1067 sqft,NAN,Ready to Move,5 out of 18,Resale,Furnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",NAN
461,3 BHK Apartment for Sale in Soundarya Layout Sidedahalli Bangalore,"3.50 Cr19,696 per sqft",1160 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,3,1,Main Road,NAN
462,2 BHK Apartment for Sale in Anekal Bangalore,"4.50 Cr11,250 per sqft",3600 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,1,NAN,NAN
463,"2 BHK Apartment for Sale in Sharda Lotus, Malleshpalya, Bangalore Bangalore","52 Lac5,103 per sqft",800 sqft,NAN,Ready to Move,4 out of 4,Resale,Semi-Furnished,West,NAN,Freehold,1 Covered,2,2,Main Road,NAN
464,2 BHK Apartment for Sale in Balagere Road Bangalore,"1 Cr8,961 per sqft",1000 sqft,NAN,NAN,2 out of 5,New Property,Unfurnished,East,NAN,Freehold,NAN,2,2,"Pool, Main Road, Garden/Park",Poss. by Dec '24
465,2 BHK Apartment for Sale in Vidya Nagar Cross Road Bangalore,"85 Lac7,083 per sqft",NAN,1200 sqft,Ready to Move,Ground out of 5,New Property,Unfurnished,East,NAN,Freehold,NAN,2,2,Main Road,NAN
466,"2 BHK Builder Floor for Sale in Gm Palya, CV Raman Nagar Bangalore","42 Lac4,800 per sqft",761 sqft,NAN,NAN,4 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
467,2 BHK Apartment for Sale in Kanakapura Road Bangalore,"1.10 Cr11,470 per sqft",NAN,959 sqft,Ready to Move,8 out of 13,New Property,Semi-Furnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
468,2 BHK Apartment for Sale in bagli fortune Bangalore,"31 Lac3,827 per sqft",600 sqft,NAN,Ready to Move,4 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,2,Main Road,NAN
469,2 BHK Apartment for Sale in Kudlu Main Road Bangalore,"1.08 Cr12,796 per sqft",844 sqft,NAN,NAN,2 out of 2,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Mar '26
470,2 BHK Apartment for Sale in Sunkadakatte Bangalore,78.5 Lac,800 sqft,NAN,Ready to Move,Ground out of 3,Resale,Semi-Furnished,North - East,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
471,3 BHK Apartment for Sale in Tatanagar Bangalore,"1.55 Cr11,071 per sqft",NAN,1400 sqft,Ready to Move,3 out of 3,Resale,Furnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
472,2 BHK Apartment for Sale in Hsr Layout Bangalore,"1.13 Cr9,378 per sqft",843 sqft,NAN,NAN,2 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Feb '26
473,3 BHK Apartment for Sale in Palace Road Bangalore,"5.95 Cr19,833 per sqft",2250 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,4,3,Garden/Park,NAN
474,2 BHK Apartment for Sale in soundarya  kamakshi Bangalore,"95 Lac7,724 per sqft",1030 sqft,NAN,Ready to Move,3 out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Pool, Main Road",NAN
475,2 BHK Apartment for Sale in Manorayana Palya Bangalore,"46.7 Lac4,061 per sqft",945 sqft,NAN,NAN,1 out of 3,New Property,Semi-Furnished,East,NAN,Freehold,6 Covered,2,2,Main Road,NAN
476,3 BHK Apartment for Sale in Allalasandra Yelahanka Bangalore,"1.40 Cr8,610 per sqft",1648 sqft,NAN,NAN,5 out of 15,Resale,Unfurnished,NAN,NAN,NAN,1 Covered,2,NAN,NAN,NAN
477,3 BHK Apartment for Sale in Srirampuram Bangalore,"1.70 Cr9,561 per sqft",1568 sqft,NAN,Ready to Move,1 out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,3,2,Main Road,NAN
478,1 BHK Apartment for Sale in Bangalore,"1.59 Cr36,977 per sqft",NAN,430 sqft,NAN,10 out of 22,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
479,4 BHK Apartment for Sale in Bannerughatta Bangalore,"5.25 Cr13,985 per sqft",2955 sqft,NAN,Ready to Move,3 out of 9,Resale,Unfurnished,NAN,NAN,NAN,NAN,5,2,NAN,NAN
480,2 BHK Apartment for Sale in Choodasandra Bangalore,"45 Lac3,750 per sqft",1000 sqft,NAN,Ready to Move,4 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,"Pool, Garden/Park, Main Road",NAN
481,2 BHK Apartment for Sale in Jakkur Bangalore,"55 Lac5,189 per sqft",800 sqft,NAN,Ready to Move,5 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Garden/Park, Pool, Main Road",NAN
482,3 BHK Apartment for Sale in B.D.S Gardens Hennur Main Road Bangalore,"1.30 Cr7,222 per sqft",1600 sqft,NAN,Ready to Move,5 out of 5,Resale,Unfurnished,East,NAN,Freehold,1 Covered,4,3,Main Road,NAN
483,"8 BHK Builder Floor for Sale in Agrahara Dasarahalli, Rajajinagar, Magadi Road Bangalore","1.80 Cr12,000 per sqft",1500 sqft,NAN,Ready to Move,2 out of 3,Resale,Furnished,East,NAN,NAN,1 Open,6,3,NAN,NAN
484,2 BHK Apartment for Sale in Talacauvery Layout Basavanagara Bangalore,"76 Lac7,600 per sqft",NAN,1000 sqft,Ready to Move,3 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
485,3 BHK Builder Floor for Sale in Hsr Layout Bangalore,"2.50 Cr12,821 per sqft",1800 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,NAN,3,2,Main Road,NAN
486,3 BHK Apartment for Sale in Soukya Road Bangalore,"1.03 Cr6,959 per sqft",NAN,1480 sqft,NAN,15 out of 18,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,2,"Garden/Park, Pool, Main Road",Poss. by Jan '26
487,2 BHK Apartment for Sale in Hbr Layout Bangalore,"65 Lac7,254 per sqft",716 sqft,NAN,Ready to Move,3 out of 8,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,NAN,NAN
488,3 BHK Apartment for Sale in Sharwa Bangalore,"1.75 Cr10,294 per sqft",NAN,1700 sqft,Ready to Move,6 out of 6,Resale,Furnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
489,4 BHK Apartment for Sale in Campus crusade Bangalore,"2.65 Cr10,000 per sqft",NAN,2650 sqft,Ready to Move,2 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,4,NAN,NAN,NAN
490,2 BHK Apartment for Sale in Thanisandra Bangalore,"3.25 Cr19,578 per sqft",1360 sqft,NAN,Ready to Move,4 out of 4,New Property,Unfurnished,North - East,NAN,Freehold,"4 Covered,",3,2,"Garden/Park, Main Road",NAN
491,2 BHK Apartment for Sale in Mysore Road Bangalore,"60 Lac6,795 per sqft",NAN,883 sqft,Ready to Move,6 out of 14,Resale,Semi-Furnished,South,NAN,Freehold,1 Covered,2,1,Main Road,NAN
492,2 BHK Builder Floor for Sale in Kadgodnahalli Hidayat Nagar Bangalore,"1 Cr9,091 per sqft",980 sqft,NAN,Ready to Move,2 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
493,1 BHK Apartment for Sale in Belathur Bangalore,"69 Lac11,405 per sqft",372 sqft,NAN,NAN,28 out of 29,Resale,Unfurnished,NAN,NAN,NAN,NAN,1,1,NAN,Poss. by Nov '25
494,3 BHK Apartment for Sale in vj enclave  Bangalore,"1.59 Cr7,231 per sqft",2069 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,3,2,Main Road,NAN
495,2 BHK Apartment for Sale in Lakshmi Nivasam Apartment Bangalore,"42 Lac3,621 per sqft",1140 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
496,3 BHK Apartment for Sale in Bengaluru Kanakapura Road Bangalore,"1.80 Cr8,955 per sqft",1900 sqft,NAN,NAN,2 out of 4,Resale,Unfurnished,North,NAN,Freehold,1 Covered,3,2,Main Road,Poss. by Sep '24
497,2 BHK Apartment for Sale in Shubha Omkara Bangalore,"58 Lac6,010 per sqft",NAN,965 sqft,Ready to Move,2 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
498,Apartment for Sale in Kasavanahalli Bangalore,"1.80 Cr14,504 per sqft",850 sqft,NAN,NAN,NAN,Resale,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
499,2 BHK Apartment for Sale in Carmelaram Bangalore,"1.35 Cr12,724 per sqft",690 sqft,NAN,Ready to Move,7 out of 18,Resale,Unfurnished,NAN,NAN,Freehold,1 Covered,2,1,NAN,NAN
500,2 BHK Apartment for Sale in K L Regency Kaveri road Padmeswari Nagar Medahalli Bangalore,53 Lac,1200 sqft,NAN,Ready to Move,2 out of 5,Resale,Semi-Furnished,North - East,NAN,Freehold,NAN,2,2,Main Road,NAN
501,"2 BHK Apartment for Sale in Dollars Colony Lottegollahalli Stage 2nd RMV, Bangalore Bangalore","1 Cr5,000 per sqft",NAN,2000 sqft,Ready to Move,NAN,Resale,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
502,2 BHK Apartment for Sale in oceanus greendale phase 1 Bangalore,"60 Lac6,309 per sqft",NAN,951 sqft,Ready to Move,5 out of 14,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,2,NAN,NAN
503,2 BHK Apartment for Sale in Tata New heaven Bangalore,"65 Lac5,589 per sqft",1163 sqft,NAN,Ready to Move,11 out of 15,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
504,2 BHK Apartment for Sale in RR Nagar Bangalore,"70 Lac6,364 per sqft",950 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,1,NAN,NAN
505,2 BHK Apartment for Sale in Kudlu Main Road Bangalore,"47.5 Lac4,872 per sqft",880 sqft,NAN,Ready to Move,4 out of 5,Resale,Unfurnished,NAN,NAN,Freehold,1 Covered,2,2,NAN,NAN
506,3 BHK Builder Floor for Sale in Konanakunte Bangalore,"1.65 Cr6,875 per sqft",NAN,2400 sqft,Ready to Move,2 out of 4,New Property,Unfurnished,North,NAN,Freehold,1 Covered,3,3,Main Road,NAN
507,"3 BHK Apartment for Sale in Mahalakshmipuram Layout, Mahalakshmipuram Bangalore",1.70 Cr,1250 sqft,NAN,Ready to Move,3 out of 4,New Property,Semi-Furnished,East,NAN,Freehold,1 Covered,3,2,Main Road,NAN
508,3 BHK Apartment for Sale in Koramangala Bangalore,"5.25 Cr17,701 per sqft",NAN,2966 sqft,Ready to Move,12 out of 16,Resale,Unfurnished,East,NAN,Freehold,NAN,4,3,"Pool, Garden/Park, Main Road",NAN
509,2 BHK Apartment for Sale in Kogilu Main Road Bangalore,"1.02 Cr9,290 per sqft",850 sqft,NAN,Ready to Move,9 out of 14,Resale,Unfurnished,North,NAN,Freehold,NAN,2,1,Garden/Park,NAN
510,3 BHK Apartment for Sale in Hennur Main Road Bangalore,"1.30 Cr8,997 per sqft",1100 sqft,NAN,Ready to Move,1 out of 17,Resale,Semi-Furnished,North - East,NAN,Freehold,NAN,3,1,Garden/Park,NAN
511,2 BHK Apartment for Sale in Bidarahalli Bangalore,"1.65 Cr13,750 per sqft",1100 sqft,NAN,Ready to Move,Ground out of 3,Resale,Semi-Furnished,North - East,NAN,Freehold,"2 Covered,",4,NAN,Main Road,NAN
512,3 BHK Apartment for Sale in Hebbal Bangalore,"3 Cr15,113 per sqft",1500 sqft,NAN,Ready to Move,4 out of 21,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,3,2,Garden/Park,NAN
513,2 BHK Apartment for Sale in Alfa Gardens Bangalore,"48 Lac4,364 per sqft",1050 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Main Road",NAN
514,3 BHK Apartment for Sale in Kasavanahalli Bangalore,"90 Lac7,335 per sqft",1127 sqft,NAN,NAN,2 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,"Garden/Park, Main Road",Poss. by Sep '25
515,2 BHK Apartment for Sale in Horamavu Bangalore,49.5 Lac,1050 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,West,NAN,Freehold,NAN,2,2,"Pool, Main Road",NAN
516,3 BHK Apartment for Sale in Rest House Road Bangalore,"3.30 Cr15,000 per sqft",1800 sqft,NAN,Ready to Move,4 out of 6,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Main Road",NAN
