,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
105,"4 BHK Apartment for Sale in Godrej Aristocrat, Sector 49 Gurgaon","5.79 Cr17,124 per sqft",2677 sqft,NAN,NAN,8 out of 22,New Property,Semi-Furnished,North - East,Godrej Aristocrat,Freehold,1 Covered,4,4,"Garden/Park, Pool, Main Road",Poss. by Dec '30
106,3 BHK Apartment for Sale in Sector 67 Gurgaon,"2.20 Cr10,000 per sqft",1922 sqft,NAN,Ready to Move,1 out of 18,Resale,Semi-Furnished,North - East,NAN,Freehold,"1 Covered,",3,2,"Garden/Park, Pool, Main Road",NAN
107,"3 BHK Apartment for Sale in M3M Crown Phase 1, Sector 111 Gurgaon","3.43 Cr16,500 per sqft",NAN,2080 sqft,NAN,12 out of 30,New Property,Semi-Furnished,North - East,M3M Crown Phase 1,Freehold,"1 Covered,",4,4,"Garden/Park, Pool, Main Road",Poss. by Jan '28
108,"4 BHK Apartment for Sale in Elan The Presidential, Sector 106 Gurgaon","5.26 Cr15,500 per sqft",2400 sqft,NAN,NAN,10 out of 33,New Property,Unfurnished,North - East,Elan The Presidential,Freehold,1 Open,4,4,"Garden/Park, Main Road",Poss. by Jun '26
109,"3 BHK Apartment for Sale in Puri Diplomatic Residences, Sector 111 Gurgaon","4.45 Cr18,270 per sqft",NAN,2440 sqft,NAN,NAN,New Property,Semi-Furnished,North - East,Puri Diplomatic Residences,Freehold,2 Covered,3,4,"Garden/Park, Pool, Main Road",Poss. by Feb '31
110,4 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon,"5.76 Cr19,200 per sqft",2800 sqft,NAN,Ready to Move,3 out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,3 Covered,5,2,Main Road,NAN
111,"4 BHK Apartment for Sale in M3M Crown Phase 1, Sector 111 Gurgaon","4.50 Cr18,000 per sqft",NAN,2500 sqft,NAN,25 out of 30,Resale,Unfurnished,West,M3M Crown Phase 1,Freehold,NAN,5,4,"Garden/Park, Main Road",Poss. by Jan '28
112,"4 BHK Builder Floor for Sale in Malibu Town, Sector 47 Gurgaon","2.89 Cr13,136 per sqft",2160 sqft,NAN,Ready to Move,1 out of 4,New Property,Furnished,East,NAN,Freehold,2 Covered,4,2,"Garden/Park, Main Road",NAN
113,"3 BHK Builder Floor for Sale in Malibu Town, Sector 47 Gurgaon","1.90 Cr8,760 per sqft",240 sqyrd,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,West,NAN,Freehold,NAN,3,2,Garden/Park,NAN
114,"3 BHK Apartment for Sale in Puri Diplomatic Residences, Sector 111 Gurgaon","3.92 Cr17,178 per sqft",NAN,2282 sqft,NAN,NAN,New Property,Semi-Furnished,NAN,Puri Diplomatic Residences,NAN,2 Covered,3,NAN,NAN,Poss. by Mar '31
115,"3 BHK Builder Floor for Sale in M3M Antalya Hills Phase I, Sector 79 Gurgaon","1.51 Cr9,947 per sqft",1200 sqft,NAN,NAN,2 out of 4,New Property,Semi-Furnished,North,M3M Antalya Hills Phase I,Freehold,1 Covered,3,2,Garden/Park,Poss. by Dec '25
116,"3 BHK Apartment for Sale in Smartworld Orchard, Sector 61 Gurgaon","2.35 Cr15,171 per sqft",NAN,1549 sqft,NAN,12 out of 28,New Property,Semi-Furnished,NAN,Smartworld Orchard,Freehold,1 Covered,3,3,Garden/Park,Poss. by Dec '24
117,"3 BHK Apartment for Sale in Signature Global City 63A, Sector 63A Gurgaon","1.48 Cr11,341 per sqft",NAN,1305 sqft,NAN,2 out of 4,New Property,Semi-Furnished,North - East,Signature Global City 63A,Freehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",Poss. by Aug '24
118,"3 BHK Builder Floor for Sale in Smartworld Orchard, Ullahawas, Sector 61, Golf Course Extension Road Gurgaon","2.40 Cr14,561 per sqft",1450 sqft,NAN,NAN,1 out of 4,New Property,Semi-Furnished,North - East,Smartworld Orchard,Freehold,1 Covered,3,4,Garden/Park,Poss. by Dec '24
119,"4 BHK Apartment for Sale in SS Linden Floors, Sector 84 Gurgaon","2.50 Cr9,184 per sqft",NAN,2722 sqft,NAN,1 out of 4,New Property,Semi-Furnished,East,SS Linden Floors,Freehold,1 Covered,4,3,"Garden/Park, Pool",Poss. by Dec '24
120,"2 BHK Apartment for Sale in Godrej Meridien, Sector 106 Gurgaon","1.80 Cr13,177 per sqft",NAN,1366 sqft,NAN,12 out of 21,New Property,Semi-Furnished,North - East,Godrej Meridien,Freehold,"1 Covered,",2,3,Garden/Park,Poss. by Sep '24
121,"3 BHK Apartment for Sale in Puri The Aravallis, Sector 61 Gurgaon","4.10 Cr18,222 per sqft",NAN,2250 sqft,NAN,17 out of 32,Resale,Semi-Furnished,North - East,Puri The Aravallis,Freehold,2 Covered,3,4,"Garden/Park, Pool, Main Road",Poss. by Aug '27
122,"2 BHK Apartment for Sale in The Melia, Sector 35 Sohna Gurgaon","1.20 Cr8,219 per sqft",1000 sqft,NAN,NAN,14 out of 20,New Property,Semi-Furnished,East,The Melia,Freehold,1 Covered,2,3,"Main Road, Garden/Park",Poss. by Jul '24
123,"3 BHK Builder Floor for Sale in Smartworld Orchard, Ullahawas, Sector 61, Golf Course Extension Road Gurgaon","2.15 Cr13,880 per sqft",1549 sqft,NAN,NAN,2 out of 4,Resale,Unfurnished,North - East,Smartworld Orchard,Freehold,"2 Covered,",4,3,"Garden/Park, Pool",Poss. by Dec '24
124,"3 BHK Apartment for Sale in Puri Diplomatic Residences, Sector 111 Gurgaon","4.10 Cr17,967 per sqft",1675 sqft,NAN,NAN,16 out of 35,Resale,Semi-Furnished,North - East,Puri Diplomatic Residences,Freehold,"1 Covered,",3,NAN,Garden/Park,Poss. by Mar '26
125,"3 BHK Apartment for Sale in Puri The Aravallis, Sector 61 Gurgaon","4.25 Cr18,889 per sqft",1650 sqft,NAN,NAN,9 out of 30,Resale,Semi-Furnished,NAN,Puri The Aravallis,Freehold,1 Covered,3,3,Main Road,Poss. by Feb '27
126,4 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,"3.51 Cr12,316 per sqft",2650 sqft,NAN,Ready to Move,2 out of 4,New Property,Semi-Furnished,East,NAN,Freehold,NAN,4,2,"Garden/Park, Pool, Main Road",NAN
127,"4 BHK Builder Floor for Sale in Sushant Lok-I, Sector 43 Gurgaon","4 Cr14,815 per sqft",2400 sqft,NAN,Ready to Move,1 out of 4,New Property,Semi-Furnished,East,NAN,Freehold,2 Covered,4,2,Main Road,NAN
128,"2 BHK Apartment for Sale in Smartworld Orchard, Ullahawas, Sector 61, Golf Course Extension Road Gurgaon","1.92 Cr15,360 per sqft",1050 sqft,NAN,NAN,3 out of 4,Resale,Semi-Furnished,North - East,Smartworld Orchard,Freehold,1 Covered,2,2,"Garden/Park, Main Road",Poss. by Dec '24
129,"3 BHK Apartment for Sale in Puri Diplomatic Residences, Sector 111 Gurgaon","3.97 Cr17,397 per sqft",1723 sqft,NAN,NAN,15 out of 32,Resale,Semi-Furnished,North - East,Puri Diplomatic Residences,Freehold,2 Covered,3,6,"Pool, Garden/Park, Main Road",Poss. by Apr '28
130,3 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon,"3.50 Cr11,667 per sqft",NAN,3000 sqft,Ready to Move,Ground out of 3,Resale,Semi-Furnished,West,NAN,Freehold,1 Covered,3,2,NAN,NAN
131,"2 BHK Apartment for Sale in Smartworld Orchard, Ullahawas, Sector 61, Golf Course Extension Road Gurgaon","1.55 Cr13,478 per sqft",1050 sqft,NAN,NAN,1 out of 4,Resale,Semi-Furnished,North - East,Smartworld Orchard,Freehold,2 Covered,2,2,"Garden/Park, Pool",Poss. by Jan '25
132,"3 BHK Apartment for Sale in Trump Tower, Sector 65 Gurgaon","8.46 Cr24,000 per sqft",2567 sqft,NAN,Ready to Move,23 out of 38,New Property,Furnished,East,Trump Tower,Freehold,"2 Covered,",3,3,"Garden/Park, Pool, Main Road",NAN
133,4 BHK Builder Floor for Sale in Sector 67 Gurgaon,"2.30 Cr10,455 per sqft",1804 sqft,NAN,Ready to Move,2 out of 4,New Property,Semi-Furnished,North,NAN,Freehold,2 Covered,4,2,Garden/Park,NAN
134,4 BHK Builder Floor for Sale in South City 2 Gurgaon,"2.50 Cr11,905 per sqft",NAN,2100 sqft,Ready to Move,1 out of 4,New Property,Semi-Furnished,East,NAN,Freehold,2 Covered,4,3,Garden/Park,NAN
135,"3 BHK Builder Floor for Sale in Flamingo Floors, Sector 32 Sohna Gurgaon","1.65 Cr6,561 per sqft",NAN,2515 sqft,Ready to Move,1 out of 2,Resale,Semi-Furnished,East,Flamingo Floors,Freehold,1 Covered,3,2,Main Road,NAN
136,"5 BHK Apartment for Sale in Experion Windchants, Sector 112 Gurgaon","7.85 Cr12,031 per sqft",NAN,6525 sqft,Ready to Move,2 out of 6,Resale,Semi-Furnished,East,Experion Windchants,Freehold,NAN,5,2,"Pool, Garden/Park, Main Road",NAN
137,"3 BHK Apartment for Sale in Krisumi Waterfall Residences, Sector 36A Gurgaon","4 Cr15,760 per sqft",1325 sqft,NAN,Ready to Move,16 out of 30,New Property,Semi-Furnished,North - East,Krisumi Waterfall Residences,Freehold,1 Covered,3,3,"Garden/Park, Pool, Main Road",NAN
138,"3 BHK Builder Floor for Sale in Malibu Town, Sector 47 Gurgaon","2.15 Cr15,844 per sqft",NAN,1357 sqft,Ready to Move,Ground out of 2,Resale,Unfurnished,South - East,NAN,Freehold,1 Open,3,2,Main Road,NAN
139,3 BHK Builder Floor for Sale in Block H DLF Phase 1 Gurgaon,"2.50 Cr13,889 per sqft",1584 sqft,NAN,Ready to Move,1 out of 4,New Property,Semi-Furnished,North,NAN,Freehold,"2 Covered,",3,2,"Garden/Park, Main Road",NAN
140,4 BHK Builder Floor for Sale in Sushant Lok 2 Sector 57 Gurgaon,"3.80 Cr17,593 per sqft",2160 sqft,NAN,Ready to Move,4 out of 4,New Property,Furnished,East,NAN,Freehold,2 Covered,4,2,NAN,NAN
141,"3 BHK Apartment for Sale in M3M Golf Estate, Sector 65 Gurgaon","6 Cr17,396 per sqft",3100 sqft,NAN,Ready to Move,11 out of 25,Resale,Unfurnished,North - East,M3M Golf Estate,Freehold,"2 Covered,",4,4,"Garden/Park, Pool, Main Road",NAN
142,"3 BHK Apartment for Sale in Chintamani, Daulatabad Gurgaon","1.88 Cr10,190 per sqft",1012 sqft,NAN,NAN,5 out of 29,New Property,Semi-Furnished,East,Chintamani,Freehold,1 Covered,2,3,Main Road,Poss. by Jun '26
143,"3 BHK Builder Floor for Sale in Uppal Southend, Sector 49, Sohna Road Gurgaon","1.90 Cr11,875 per sqft",1400 sqft,NAN,Ready to Move,3 out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,"1 Covered,",3,2,"Garden/Park, Pool, Main Road",NAN
144,"4 BHK Apartment for Sale in Puri Diplomatic Greens, Sector 111 Gurgaon","3.80 Cr12,881 per sqft",2150 sqft,NAN,Ready to Move,4 out of 21,Resale,Unfurnished,North - East,Puri Diplomatic Greens,Freehold,3 Covered,5,4,"Garden/Park, Pool",NAN
145,"4 BHK Apartment for Sale in Trump Tower, Sector 65 Gurgaon","17 Cr28,099 per sqft",4000 sqft,NAN,NAN,28 out of 47,New Property,Semi-Furnished,North - East,Trump Tower,Freehold,3 Covered,5,4,"Garden/Park, Pool, Main Road",Poss. by Nov '24
146,"3 BHK Apartment for Sale in M3M Crown Phase 1, Sector 111 Gurgaon","2.95 Cr15,567 per sqft",1800 sqft,NAN,NAN,7 out of 23,New Property,Unfurnished,North - East,M3M Crown Phase 1,Freehold,"1 Covered,",3,3,"Garden/Park, Pool, Main Road",Poss. by Oct '26
147,"4 BHK Builder Floor for Sale in Orchid IVY, Sector 51 Gurgaon","2.99 Cr14,238 per sqft",1800 sqft,NAN,NAN,4 out of 4,New Property,Semi-Furnished,East,Orchid IVY,Freehold,2 Covered,3,3,"Garden/Park, Main Road",Poss. by May '25
148,3 BHK Builder Floor for Sale in DLF Cyber City Gurgaon,"2.40 Cr12,973 per sqft",1750 sqft,NAN,Ready to Move,4 out of 4,New Property,Semi-Furnished,North - West,NAN,Freehold,NAN,3,2,Main Road,NAN
149,"4 BHK Builder Floor for Sale in Kendriya Vihar, Sector 56 Gurgaon","2.85 Cr8,906 per sqft",2550 sqft,NAN,Ready to Move,4 out of 4,New Property,Semi-Furnished,East,NAN,Freehold,"2 Covered,",4,2,"Garden/Park, Main Road",NAN
150,"3 BHK Apartment for Sale in Whiteland Blissville, Sector 76, Delhi Gurgaon Expressway Gurgaon","1.95 Cr11,471 per sqft",1650 sqft,NAN,NAN,1 out of 4,New Property,Furnished,East,Whiteland Blissville,Freehold,2 Covered,3,3,"Pool, Garden/Park, Main Road",Poss. by Aug '26
151,"4 BHK Apartment for Sale in Ambience Island, Sector 24, Delhi Gurgaon Expressway Gurgaon","2.80 Cr15,757 per sqft",1600 sqft,NAN,Ready to Move,5 out of 18,Resale,Semi-Furnished,North - West,NAN,Freehold,1 Covered,4,3,"Garden/Park, Main Road",NAN
152,4 BHK Apartment for Sale in Sector 89 Gurgaon,"2.15 Cr8,583 per sqft",2210 sqft,NAN,NAN,3 out of 7,New Property,Semi-Furnished,North,NAN,Freehold,2 Covered,4,3,"Garden/Park, Pool, Main Road",Poss. by Aug '24
153,"3 BHK Apartment for Sale in Smart World Gems, Sector 89 Gurgaon","1.35 Cr9,487 per sqft",1423 sqft,NAN,NAN,12 out of 35,Resale,Unfurnished,North,Smart World Gems,Freehold,NAN,3,3,"Garden/Park, Pool, Main Road",Poss. by Nov '24
154,"4 BHK Apartment for Sale in DLF The Arbour, Sector 63 Gurgaon","8 Cr20,253 per sqft",NAN,3950 sqft,NAN,25 out of 40,Resale,Semi-Furnished,East,DLF The Arbour,Freehold,3 Covered,5,6,"Garden/Park, Pool, Main Road",Poss. by Mar '30
155,"3 BHK Apartment for Sale in SS Cendana, Sector 83 Gurgaon","1.59 Cr11,000 per sqft",850 sqft,NAN,NAN,8 out of 20,Resale,Semi-Furnished,North,SS Cendana,Freehold,NAN,2,3,"Pool, Garden/Park, Main Road",Poss. by May '26
156,"3 BHK Apartment for Sale in GODREJ ZENITH, Sector 89 Gurgaon","3 Cr17,647 per sqft",1700 sqft,NAN,NAN,19 out of 34,New Property,Semi-Furnished,East,GODREJ ZENITH,Freehold,NAN,3,5,"Main Road, Garden/Park, Pool",Poss. by Jun '28
157,"2 BHK Apartment for Sale in Krisumi Waterfall Residency Phase III, Sector 36A Gurgaon","4.20 Cr21,000 per sqft",NAN,2000 sqft,NAN,5 out of 40,New Property,Semi-Furnished,North - East,Krisumi Waterfall Residency Phase III,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",Poss. by Apr '27
158,"3 BHK Builder Floor for Sale in Whiteland Blissville, Sector 76, Delhi Gurgaon Expressway Gurgaon","1.45 Cr9,667 per sqft",1371 sqft,NAN,NAN,2 out of 4,Resale,Semi-Furnished,East,Whiteland Blissville,Freehold,NAN,3,3,"Pool, Garden/Park, Main Road",Poss. by Jun '25
159,"3 BHK Apartment for Sale in M3M Golf Estate, Sector 65 Gurgaon","7.25 Cr20,655 per sqft",NAN,3510 sqft,Ready to Move,12 out of 40,Resale,Semi-Furnished,North - East,M3M Golf Estate,Freehold,2 Covered,4,2,"Garden/Park, Pool, Main Road",NAN
160,"3 BHK Apartment for Sale in Elevate, Sector 59 Gurgaon","4.70 Cr20,479 per sqft",1836 sqft,NAN,Ready to Move,7 out of 30,Resale,Semi-Furnished,North - East,Elevate,Freehold,2 Covered,5,2,"Garden/Park, Pool, Main Road",NAN
161,3 BHK Builder Floor for Sale in Sector 69 Gurgaon,"1.93 Cr12,215 per sqft",980 sqft,NAN,NAN,3 out of 4,New Property,Semi-Furnished,East,NAN,Freehold,1 Covered,3,3,"Garden/Park, Pool, Main Road",Poss. by Feb '25
162,4 BHK Builder Floor for Sale in Sector 46 South City 2 Gurgaon,"3.25 Cr10,621 per sqft",320 sqyrd,NAN,NAN,1 out of 4,New Property,Semi-Furnished,North - East,NAN,Freehold,"2 Covered,",4,3,Main Road,Poss. by Jul '24
163,"3 BHK Apartment for Sale in Mahindra Luminare, Sector 59 Gurgaon","6.70 Cr21,571 per sqft",3000 sqft,NAN,NAN,25 out of 34,Resale,Semi-Furnished,East,Mahindra Luminare,Freehold,2 Covered,4,3,Main Road,Poss. by Dec '26
164,"3 BHK Apartment for Sale in Urban Oasis, Sector 62 Gurgaon","4.50 Cr18,672 per sqft",1426 sqft,NAN,NAN,9 out of 30,Resale,Semi-Furnished,North - East,Urban Oasis,Freehold,1 Covered,3,3,Garden/Park,Poss. by Sep '28
165,"3 BHK Apartment for Sale in Elan The Presidential, Sector 106 Gurgaon","4.04 Cr16,500 per sqft",NAN,2450 sqft,NAN,22 out of 34,Resale,Semi-Furnished,North - East,Elan The Presidential,Freehold,1 Covered,4,3,Garden/Park,Poss. by Jun '28
166,"3 BHK Apartment for Sale in Godrej Air, Sector 85 Gurgaon","2.85 Cr13,387 per sqft",2129 sqft,NAN,NAN,3 out of 3,Resale,Semi-Furnished,North,Godrej Air,Freehold,1 Covered,3,3,"Garden/Park, Pool",Poss. by Dec '24
167,"3 BHK Builder Floor for Sale in Trehan Luxury Floors, Sector 71 Gurgaon","2.19 Cr13,519 per sqft",1380 sqft,NAN,NAN,2 out of 3,New Property,Furnished,East,Trehan Luxury Floors,Freehold,2 Covered,3,3,"Garden/Park, Main Road",Poss. by Dec '24
168,"2 BHK Builder Floor for Sale in M3M Antalya Hills Phase I, Shikohpur Gurgaon","1.71 Cr15,100 per sqft",987 sqft,NAN,NAN,2 out of 2,New Property,Semi-Furnished,North - East,M3M Antalya Hills Phase I,Freehold,"1 Covered,",2,2,"Garden/Park, Pool, Main Road",Poss. by Dec '25
169,"2 BHK Apartment for Sale in Krisumi Waterfall Residency Phase III, Sector 36A Gurgaon","3.24 Cr18,000 per sqft",NAN,1800 sqft,NAN,14 out of 39,New Property,Semi-Furnished,NAN,Krisumi Waterfall Residency Phase III,NAN,NAN,2,1,NAN,Poss. by Jun '27
170,"3 BHK Apartment for Sale in Orchid IVY, Sector 51 Gurgaon","3 Cr11,278 per sqft",1750 sqft,NAN,NAN,2 out of 4,New Property,Unfurnished,East,Orchid IVY,Freehold,1 Covered,4,4,"Garden/Park, Pool, Main Road",Poss. by Dec '25
171,"3 BHK Apartment for Sale in Smart World Gems, Phase 2 Greenopolis Gurgaon","1.28 Cr9,032 per sqft",NAN,1423 sqft,NAN,1 out of 4,Resale,Semi-Furnished,North - East,Smart World Gems,Freehold,1 Covered,3,3,"Garden/Park, Pool, Main Road",NAN
172,"4 BHK Apartment for Sale in SS Linden Floors, Sector 84 Gurgaon","2.40 Cr8,817 per sqft",2722 sqft,NAN,NAN,1 out of 4,New Property,Semi-Furnished,East,SS Linden Floors,Freehold,1 Covered,4,4,"Garden/Park, Main Road",Poss. by Oct '25
173,"3 BHK Apartment for Sale in Urban Oasis, Sector 62 Gurgaon","4 Cr18,850 per sqft",1265 sqft,NAN,NAN,11 out of 23,Resale,Furnished,North - West,Urban Oasis,Freehold,11 Covered,3,4,Main Road,Poss. by Sep '28
174,"3 BHK Apartment for Sale in M3M Golf Hills Phase 1, Sector 79 Gurgaon","2.91 Cr12,933 per sqft",2240 sqft,NAN,NAN,18 out of 34,New Property,Unfurnished,East,M3M Golf Hills Phase 1,Freehold,1 Covered,3,3,"Garden/Park, Pool, Main Road",Poss. by Feb '26
175,"3 BHK Apartment for Sale in Elan The Presidential, Sector 106 Gurgaon","4.15 Cr16,939 per sqft",2107 sqft,NAN,NAN,3 out of 38,New Property,Semi-Furnished,North - East,Elan The Presidential,Freehold,"2 Covered,",4,3,"Garden/Park, Pool",Poss. by Jun '26
176,"3 BHK Apartment for Sale in Elevate, Sector 59 Gurgaon","5.45 Cr23,747 per sqft",1836 sqft,NAN,NAN,16 out of 34,Resale,Semi-Furnished,North - East,Elevate,Freehold,2 Covered,3,3,Garden/Park,Poss. by Oct '24
177,3 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon,"2.45 Cr13,611 per sqft",200 sqyrd,NAN,Ready to Move,3 out of 4,New Property,Semi-Furnished,West,NAN,Freehold,2 Covered,3,2,"Garden/Park, Main Road",NAN
178,"4 BHK Apartment for Sale in Smartworld One DXP, Sector 113 Gurgaon","3.70 Cr14,247 per sqft",2597 sqft,NAN,NAN,9 out of 29,Resale,Semi-Furnished,North - East,Smartworld One DXP,Freehold,2 Covered,5,4,"Garden/Park, Pool",Poss. by Dec '26
179,"2 BHK Apartment for Sale in M3M Golf Hills Phase 1, Sector 79 Gurgaon","1.80 Cr12,676 per sqft",1100 sqft,NAN,NAN,20 out of 30,Resale,Semi-Furnished,East,M3M Golf Hills Phase 1,Freehold,1 Covered,2,3,Garden/Park,Poss. by Apr '26
180,"3 BHK Apartment for Sale in Sobha City, Sector 108 Gurgaon","3.95 Cr19,064 per sqft",1590 sqft,NAN,Ready to Move,14 out of 24,Resale,Semi-Furnished,North - East,Sobha City,Freehold,2 Covered,4,4,"Pool, Garden/Park, Main Road",NAN
181,"3 BHK Apartment for Sale in Ashiana Amarah, Sector 93 Gurgaon","1.60 Cr16,000 per sqft",1000 sqft,NAN,NAN,8 out of 14,New Property,Semi-Furnished,North - West,Ashiana Amarah,Freehold,NAN,2,3,Garden/Park,Poss. by Sep '27
182,"3 BHK Apartment for Sale in Elevate, Sector 59 Gurgaon","4.70 Cr20,479 per sqft",1836 sqft,NAN,NAN,21 out of 33,Resale,Unfurnished,North - East,Elevate,Freehold,2 Covered,5,3,Garden/Park,Poss. by Aug '24
183,"3 BHK Apartment for Sale in Godrej Air, Sector 85 Gurgaon","2.50 Cr13,699 per sqft",1400 sqft,NAN,NAN,Ground out of 3,Resale,Semi-Furnished,North - East,Godrej Air,Freehold,"1 Covered,",3,3,"Garden/Park, Pool, Main Road",Poss. by Aug '24
184,"3 BHK Apartment for Sale in Krisumi Waterfall Residences, Sector 36A Gurgaon","4.80 Cr19,177 per sqft",NAN,2503 sqft,NAN,9 out of 25,New Property,Unfurnished,South -West,Krisumi Waterfall Residences,Freehold,NAN,3,3,"Garden/Park, Pool",Poss. by Aug '24
185,"3 BHK Apartment for Sale in Tulip Monsella, Golf Course Road Gurgaon","6.60 Cr22,965 per sqft",1910 sqft,NAN,NAN,25 out of 39,Resale,Semi-Furnished,North - East,Tulip Monsella,Freehold,"2 Covered,",4,3,"Garden/Park, Pool",Poss. by Jun '27
186,"4 BHK Apartment for Sale in Tulip Monsella, IILM Institute, DLF Golf Course Road Gurgaon","8.15 Cr22,123 per sqft",2710 sqft,NAN,NAN,28 out of 39,Resale,Semi-Furnished,North - East,Tulip Monsella,Freehold,"3 Covered,",5,4,"Garden/Park, Pool",Poss. by Sep '25
187,"3 BHK Apartment for Sale in M3M Antalya Hills Phase I, Shikohpur Gurgaon","2 Cr13,089 per sqft",1100 sqft,NAN,NAN,2 out of 4,New Property,Semi-Furnished,North,M3M Antalya Hills Phase I,Freehold,2 Covered,3,3,"Garden/Park, Pool, Main Road",Poss. by Sep '26
188,"3 BHK Builder Floor for Sale in Trehan Luxury Floors, Sector 71 Gurgaon","2.10 Cr12,963 per sqft",1425 sqft,NAN,NAN,3 out of 3,New Property,Semi-Furnished,East,Trehan Luxury Floors,Freehold,2 Covered,3,2,NAN,Poss. by Mar '25
189,"4 BHK Apartment for Sale in GODREJ ZENITH, Sector 89 Gurgaon","3.65 Cr15,002 per sqft",2190 sqft,NAN,NAN,15 out of 35,New Property,Semi-Furnished,East,GODREJ ZENITH,Freehold,"2 Covered,",4,4,"Garden/Park, Pool",Poss. by Apr '28
190,"3 BHK Builder Floor for Sale in Orchid IVY, Sector 51 Gurgaon","2.90 Cr15,263 per sqft",1680 sqft,NAN,NAN,3 out of 4,New Property,Semi-Furnished,North,Orchid IVY,Freehold,"1 Covered,",4,3,Main Road,Poss. by Aug '25
191,"1 BHK Apartment for Sale in Bella Vista Central Park 2, Sector 48 Gurgaon","2 Cr14,749 per sqft",1356 sqft,NAN,NAN,2 out of 45,New Property,Furnished,North,Bella Vista Central Park 2,Freehold,1 Covered,1,2,"Garden/Park, Pool, Main Road",NAN
192,"3 BHK Builder Floor for Sale in M3M Antalya Hills Phase II, Sector 79 Gurgaon","2 Cr13,175 per sqft",NAN,1518 sqft,NAN,2 out of 3,Resale,Semi-Furnished,NAN,M3M Antalya Hills Phase II,NAN,NAN,3,2,Garden/Park,Poss. by May '26
193,"4 BHK Apartment for Sale in DLF The Arbour, Sector 63 Gurgaon","7.50 Cr18,987 per sqft",NAN,3950 sqft,NAN,15 out of 40,Resale,Semi-Furnished,East,DLF The Arbour,Freehold,3 Covered,5,4,"Pool, Garden/Park",Poss. by Apr '27
194,"5 BHK Apartment for Sale in Elan The Presidential, Sector 106 Gurgaon","6.60 Cr16,117 per sqft",2945 sqft,NAN,NAN,7 out of 38,Resale,Semi-Furnished,North - East,Elan The Presidential,Freehold,"2 Covered,",5,5,"Garden/Park, Main Road",Poss. by Jun '26
195,"2 BHK Apartment for Sale in Sobha City, Sector 108 Gurgaon","2.75 Cr19,913 per sqft",NAN,1381 sqft,NAN,18 out of 18,Resale,Semi-Furnished,North - East,Sobha City,Freehold,1 Covered,2,2,"Pool, Garden/Park",Poss. by Mar '25
196,3 BHK Apartment for Sale in Sector 102 Gurgaon,"1.64 Cr9,939 per sqft",1550 sqft,NAN,Ready to Move,9 out of 17,Resale,Unfurnished,North - East,NAN,Freehold,"1 Covered,",3,2,"Pool, Garden/Park",NAN
197,"3 BHK Apartment for Sale in Urban Oasis, Ullahawas, Sector 61, Golf Course Extension Road Gurgaon","4.57 Cr18,963 per sqft",1300 sqft,NAN,NAN,25 out of 34,Resale,Semi-Furnished,East,Urban Oasis,Freehold,2 Covered,3,2,Garden/Park,Poss. by Sep '28
198,"3 BHK Apartment for Sale in Godrej Aristocrat, Orchid Petals Gurgaon","3.85 Cr21,330 per sqft",1285 sqft,NAN,NAN,16 out of 31,Resale,Semi-Furnished,East,Godrej Aristocrat,Freehold,1 Covered,3,4,"Garden/Park, Pool, Main Road",Poss. by Dec '30
199,"3 BHK Builder Floor for Sale in M3M Antalya Hills Phase I, Shikohpur Gurgaon","1.95 Cr11,934 per sqft",1460 sqft,NAN,NAN,2 out of 4,New Property,Unfurnished,North - East,M3M Antalya Hills Phase I,Freehold,"1 Covered,",3,2,"Garden/Park, Pool, Main Road",Poss. by Jul '25
200,"3 BHK Apartment for Sale in Whiteland The ASPEN, Sector 76, Delhi Gurgaon Expressway Gurgaon","3.50 Cr12,654 per sqft",2200 sqft,NAN,NAN,16 out of 42,Resale,Semi-Furnished,East,Whiteland The ASPEN,Freehold,"1 Covered,",4,3,"Garden/Park, Pool, Main Road",Poss. by Jan '26
