,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
394,"3 BHK Apartment for Sale in Piramal Mahalaxmi, Mahalakshmi Mumbai","5.30 Cr29,185 per sqft",1135 sqft,NAN,NAN,21 out of 70,New Property,Semi-Furnished,West,Piramal Mahalaxmi,Freehold,2 Covered,4,1,"Garden/Park, Pool",Poss. by Jun '26
395,"3 BHK Apartment for Sale in Godrej Horizon, Wadala Mumbai",6.73 Cr,1477 sqft,NAN,NAN,27 out of 44,New Property,Unfurnished,East,Godrej Horizon,Leasehold,NAN,5,1,Pool,Poss. by Jun '27
396,1 BHK Apartment for Sale in Sahakar Shree Ram Krishna Garden Mumbai,"66 Lac10,312 per sqft",400 sqft,NAN,NAN,9 out of 39,New Property,Unfurnished,East,NAN,Freehold,NAN,2,NAN,Garden/Park,Poss. by Jun '27
397,"2 BHK Apartment for Sale in Kanakia Silicon Valley, Hiranandani Gardens Mumbai","2.10 Cr16,854 per sqft",622 sqft,NAN,NAN,15 out of 22,New Property,Unfurnished,East,Kanakia Silicon Valley,Co-operative Society,1 Covered,2,1,Garden/Park,Poss. by Jan '26
398,"1 BHK Apartment for Sale in Sapphire Dotom Isle, Malad West Mumbai","75 Lac14,286 per sqft",384 sqft,NAN,NAN,17 out of 30,New Property,Unfurnished,East,Sapphire Dotom Isle,Leasehold,1 Open,2,NAN,Main Road,Poss. by Dec '26
399,"1 BHK Apartment for Sale in Umiya Oasis, Mira Road Area Mumbai","60 Lac8,392 per sqft",480 sqft,NAN,NAN,12 out of 23,New Property,Semi-Furnished,East,Umiya Oasis,Freehold,1 Open,2,4,"Garden/Park, Main Road",Poss. by Dec '26
400,4 BHK Apartment for Sale in Reclamation Mumbai,15.84 Cr,2200 sqft,NAN,NAN,32 out of 32,New Property,Unfurnished,North - East,NAN,Freehold,3 Covered,4,4,"Garden/Park, Main Road",Poss. by Dec '26
401,"3 BHK Apartment for Sale in The Gateway, Sewri Mumbai","6.75 Cr46,552 per sqft",1258 sqft,NAN,NAN,35 out of 50,New Property,Unfurnished,East,The Gateway,Freehold,NAN,3,2,"Garden/Park, Pool",Poss. by Sep '28
402,"1 BHK Apartment for Sale in Raj Heritage 2, Mira Road East Mumbai","66.3 Lac16,100 per sqft",412 sqft,NAN,NAN,4 out of 35,New Property,Unfurnished,North - East,Raj Heritage 2,Freehold,NAN,2,3,"Garden/Park, Main Road",Poss. by Dec '25
403,"3 BHK Apartment for Sale in 10 BKC, Bandra Kurla Complex Mumbai","9 Cr58,939 per sqft",1389 sqft,NAN,NAN,15 out of 28,New Property,Unfurnished,East,10 BKC,Freehold,2 Covered,3,1,Garden/Park,Poss. by Jun '26
404,"4 BHK Apartment for Sale in Godrej Sky Terraces, Chembur East Mumbai",9 Cr,1900 sqft,NAN,NAN,10 out of 24,New Property,Unfurnished,East,Godrej Sky Terraces,Freehold,2 Covered,3,2,"Garden/Park, Main Road",NAN
405,4 BHK Apartment for Sale in Worli Sea Face Mumbai,"25 Cr62,500 per sqft",3692 sqft,NAN,NAN,36 out of 46,New Property,Unfurnished,North - East,NAN,Freehold,NAN,5,3,"Garden/Park, Pool, Main Road",Poss. by Dec '24
406,"1 BHK Apartment for Sale in Adi Darsshan , Lower Parel East Mumbai","1.39 Cr32,500 per sqft",396 sqft,NAN,NAN,10 out of 23,New Property,Unfurnished,East,Adi Darsshan,Freehold,1 Covered,2,NAN,Main Road,Poss. by Dec '25
407,1 BHK Apartment for Sale in Vasai Mumbai,"45 Lac8,539 per sqft",455 sqft,NAN,NAN,6 out of 23,New Property,Unfurnished,East,NAN,Freehold,1 Open,2,3,Garden/Park,Poss. by Apr '27
408,"2 BHK Apartment for Sale in Promesa Fremont, Chinchpokli Mumbai","2.72 Cr21,233 per sqft",801 sqft,NAN,NAN,27 out of 60,New Property,Unfurnished,East,Promesa Fremont,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Jun '27
409,"3 BHK Apartment for Sale in The Gateway, Sewri Mumbai","5.87 Cr40,502 per sqft",1450 sqft,NAN,NAN,36 out of 54,New Property,Unfurnished,NAN,The Gateway,Co-operative Society,2 Covered,4,2,NAN,Poss. by Dec '27
410,"4 BHK Apartment for Sale in Sugee Marina Bay, Worli Mumbai","33 Cr55,743 per sqft",3700 sqft,NAN,NAN,35 out of 40,New Property,Unfurnished,East,Sugee Marina Bay,Freehold,3 Covered,5,4,"Garden/Park, Pool, Main Road",Poss. by Dec '26
411,"2 BHK Apartment for Sale in Jaydeep Icon, Mulund East Mumbai","1.65 Cr23,571 per sqft",700 sqft,NAN,NAN,6 out of 34,New Property,Unfurnished,East,Jaydeep Icon,Freehold,1 Covered,2,1,Main Road,Poss. by Mar '27
412,3 BHK Apartment for Sale in Mahim Mumbai,"4.62 Cr44,211 per sqft",1045 sqft,NAN,NAN,20 out of 40,New Property,Unfurnished,East,NAN,Co-operative Society,2 Covered,1,1,"Garden/Park, Pool, Main Road",Poss. by Dec '28
413,"2 BHK Apartment for Sale in Godrej Reserve, Akurli Nagar Mumbai","2.25 Cr21,845 per sqft",769 sqft,NAN,NAN,30 out of 50,New Property,Unfurnished,East,Godrej Reserve,Freehold,1 Covered,2,1,"Garden/Park, Pool",Poss. by Dec '27
414,"2 BHK Apartment for Sale in Runwal Sanctuary, Mulund West Mumbai","1.38 Cr20,721 per sqft",666 sqft,NAN,NAN,5 out of 45,New Property,Unfurnished,North - East,Runwal Sanctuary,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",Poss. by Dec '26
415,1 BHK Apartment for Sale in Ramdev Park Mumbai,"60 Lac8,208 per sqft",447 sqft,NAN,NAN,12 out of 29,New Property,Unfurnished,East,NAN,Freehold,1 Open,2,NAN,"Garden/Park, Main Road",Poss. by Sep '24
416,"2 BHK Apartment for Sale in Fortune Florence, Borivali East Mumbai","1.95 Cr22,000 per sqft",865 sqft,NAN,NAN,14 out of 33,New Property,Unfurnished,NAN,Fortune Florence,Co-operative Society,NAN,2,2,NAN,Poss. by Dec '26
417,"4 BHK Apartment for Sale in Birla Niyaara, Worli Mumbai","32.10 Cr1,06,011 per sqft",NAN,3028 sqft,NAN,50 out of 75,Resale,Unfurnished,North - East,Birla Niyaara,NAN,NAN,5,3,"Pool, Garden/Park, Main Road",Poss. by Jan '29
418,"1 BHK Apartment for Sale in 34 Park Estate, Goregaon West Mumbai","1.10 Cr17,054 per sqft",391 sqft,NAN,NAN,24 out of 37,New Property,Unfurnished,East,34 Park Estate,Freehold,1 Covered,2,NAN,"Garden/Park, Pool",Poss. by Dec '24
419,"1 BHK Apartment for Sale in Satre Happynest, Kanjurmarg East Mumbai",99 Lac,420 sqft,NAN,NAN,10 out of 35,New Property,Unfurnished,North - East,Satre Happynest,Leasehold,1 Covered,1,NAN,"Garden/Park, Pool, Main Road",Poss. by Dec '28
420,"3 BHK Apartment for Sale in Rivali Park Stargaze, Borivali East Mumbai","2.44 Cr22,182 per sqft",950 sqft,NAN,NAN,5 out of 42,New Property,Unfurnished,East,Rivali Park Stargaze,Freehold,1 Covered,2,1,"Garden/Park, Main Road",NAN
421,1 BHK Apartment for Sale in Raje Shivaji Nagar Mumbai,1.16 Cr,445 sqft,NAN,NAN,5 out of 22,New Property,Semi-Furnished,East,NAN,Freehold,NAN,2,2,NAN,Poss. by Dec '26
422,"2 BHK Apartment for Sale in Siennaa, Kandivali East Mumbai","1.90 Cr17,273 per sqft",724 sqft,NAN,NAN,NAN,New Property,Unfurnished,East,Siennaa,Freehold,1 Covered,2,NAN,Garden/Park,Poss. by Dec '24
423,"2 BHK Apartment for Sale in Dotom Hilton, Borivali West Mumbai","1.87 Cr27,529 per sqft",680 sqft,NAN,NAN,15 out of 23,New Property,Unfurnished,East,Dotom Hilton,Freehold,"1 Covered,",2,NAN,"Garden/Park, Pool, Main Road",Poss. by Dec '26
424,3 BHK Apartment for Sale in Andheri West Mumbai,"4.83 Cr31,735 per sqft",1171 sqft,NAN,NAN,25 out of 33,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,"Garden/Park, Pool, Main Road",Poss. by Dec '28
425,"3 BHK Apartment for Sale in Godrej Five Gardens, Matunga Mumbai","9.26 Cr41,156 per sqft",1496 sqft,NAN,NAN,18 out of 34,New Property,Unfurnished,East,Godrej Five Gardens,Freehold,NAN,3,2,Garden/Park,Poss. by Dec '26
426,2 BHK Apartment for Sale in Andheri East Mumbai,"2.45 Cr22,962 per sqft",841 sqft,NAN,Ready to Move,4 out of 19,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
427,"3 BHK Apartment for Sale in Hiranandani Empress Hill, Powai Mumbai","4.52 Cr25,450 per sqft",1110 sqft,NAN,NAN,17 out of 28,New Property,Semi-Furnished,East,Hiranandani Empress Hill,Freehold,2 Covered,3,NAN,"Garden/Park, Main Road",Poss. by Dec '25
428,"2 BHK Apartment for Sale in Neelam Senroofs, Nahur East Mumbai","1.55 Cr18,720 per sqft",828 sqft,NAN,NAN,5 out of 45,New Property,Unfurnished,North - East,Neelam Senroofs,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",Poss. by Dec '25
429,"7 BHK Apartment for Sale in Rustomjee Crown, Prabhadevi Mumbai","33 Cr47,143 per sqft",4300 sqft,NAN,Ready to Move,60 out of 68,Resale,Semi-Furnished,South,Rustomjee Crown,NAN,5 Covered,8,6,"Garden/Park, Pool, Main Road",NAN
430,"3 BHK Apartment for Sale in Oberoi Sky City, Magathane Mumbai","4.50 Cr25,641 per sqft",NAN,1755 sqft,NAN,13 out of 65,Resale,Unfurnished,East,Oberoi Sky City,Freehold,2 Covered,3,NAN,Pool,NAN
431,1 BHK Apartment for Sale in Liberty Garden Mumbai,"1 Cr22,624 per sqft",442 sqft,NAN,NAN,13 out of 50,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Jun '27
432,"3 BHK Apartment for Sale in Piramal Mahalaxmi, Mahalakshmi Mumbai","5.50 Cr37,931 per sqft",1140 sqft,NAN,NAN,15 out of 63,New Property,Furnished,South -West,Piramal Mahalaxmi,Freehold,2 Covered,3,1,"Garden/Park, Pool, Main Road",Poss. by Dec '24
433,"3 BHK Apartment for Sale in Hiranandani Empress Hill, Powai Mumbai","4.75 Cr31,667 per sqft",1150 sqft,NAN,NAN,11 out of 29,New Property,Furnished,East,Hiranandani Empress Hill,Leasehold,2 Covered,3,2,"Garden/Park, Pool, Main Road",Poss. by Dec '26
434,"2 BHK Apartment for Sale in 73 East, Kandivali West Mumbai","2.38 Cr20,877 per sqft",818 sqft,NAN,NAN,34 out of 49,New Property,Semi-Furnished,East,73 East,Freehold,1 Covered,3,2,"Garden/Park, Main Road",Poss. by Dec '25
435,1 BHK Apartment for Sale in Goregaon West Mumbai,"1.09 Cr17,810 per sqft",415 sqft,NAN,NAN,11 out of 22,New Property,Unfurnished,North - East,NAN,Freehold,1 Covered,2,NAN,"Garden/Park, Main Road",Poss. by Dec '25
436,"2 BHK Apartment for Sale in Godrej Nest, Kandivali East Mumbai","1.70 Cr25,373 per sqft",NAN,670 sqft,NAN,20 out of 38,Resale,Unfurnished,East,Godrej Nest,Freehold,NAN,2,NAN,"Pool, Garden/Park, Main Road",Poss. by Nov '24
437,"3 BHK Apartment for Sale in Runwal Avenue, Kanjur Village Mumbai","3.31 Cr17,249 per sqft",1255 sqft,NAN,NAN,39 out of 50,New Property,Unfurnished,North - East,Runwal Avenue,NAN,NAN,2,1,Main Road,Poss. by Jan '25
438,"1 BHK Apartment for Sale in The Meridian Towers, Ghatkopar West Mumbai","1.05 Cr22,199 per sqft",473 sqft,NAN,NAN,11 out of 18,New Property,Unfurnished,North - East,The Meridian Towers,Freehold,1 Covered,2,1,Garden/Park,Poss. by Dec '24
439,"2 BHK Apartment for Sale in Siddha Sky, Wadala East Mumbai","1.70 Cr28,053 per sqft",NAN,606 sqft,NAN,7 out of 30,New Property,Semi-Furnished,East,Siddha Sky,Freehold,1 Open,2,1,NAN,Poss. by Dec '25
440,5 BHK Apartment for Sale in Senapati Bapat Marg Mumbai,"16.19 Cr70,300 per sqft",2103 sqft,NAN,NAN,49 out of 67,New Property,Semi-Furnished,South,NAN,Freehold,4 Covered,6,NAN,"Garden/Park, Pool, Main Road",Poss. by Dec '24
441,3 BHK Apartment for Sale in DN Nagar Mumbai,"7.50 Cr35,327 per sqft",1400 sqft,NAN,Ready to Move,14 out of 16,Resale,Unfurnished,West,NAN,Freehold,1 Covered,3,3,"Garden/Park, Main Road",NAN
442,3 BHK Apartment for Sale in Andheri West Mumbai,"5.50 Cr36,667 per sqft",1283 sqft,NAN,NAN,27 out of 42,New Property,Unfurnished,East,NAN,Co-operative Society,2 Covered,3,3,Garden/Park,Poss. by Jun '27
443,2 BHK Apartment for Sale in ruparel stardom Mumbai,"1.99 Cr18,952 per sqft",739 sqft,NAN,NAN,28 out of 49,New Property,Unfurnished,East,NAN,Co-operative Society,1 Covered,3,1,Main Road,Poss. by Jun '28
444,2 BHK Apartment for Sale in Mulund East Mumbai,"1.47 Cr19,600 per sqft",650 sqft,NAN,NAN,30 out of 42,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",Poss. by Dec '26
445,2 BHK Apartment for Sale in Charkop Gaon Mumbai,"1.39 Cr16,353 per sqft",650 sqft,NAN,Ready to Move,1 out of 8,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
446,"2 BHK Apartment for Sale in Thakur Village, Kandivali East Mumbai","2 Cr20,000 per sqft",950 sqft,NAN,Ready to Move,4 out of 9,Resale,Furnished,South,NAN,Freehold,NAN,2,NAN,Main Road,NAN
447,"6 BHK Penthouse for Sale in Birla Niyaara, Worli Mumbai","37.76 Cr1,00,000 per sqft",3776 sqft,NAN,NAN,50 out of 77,New Property,Unfurnished,South -West,Birla Niyaara,Freehold,NAN,5,NAN,NAN,Poss. by Dec '27
448,3 BHK Apartment for Sale in Goregaon West Mumbai,"2.30 Cr18,139 per sqft",868 sqft,NAN,NAN,15 out of 20,New Property,Unfurnished,West,NAN,Freehold,NAN,3,NAN,"Garden/Park, Pool, Main Road",Poss. by Dec '24
449,3 BHK Apartment for Sale in Bandra West Mumbai,"5.50 Cr41,667 per sqft",1100 sqft,NAN,Ready to Move,3 out of 7,Resale,Semi-Furnished,North - East,NAN,Freehold,"1 Covered,",3,NAN,Main Road,NAN
450,2 BHK Apartment for Sale in Jay Prakash Nagar Goregaon East Mumbai,"2.30 Cr25,358 per sqft",689 sqft,NAN,Ready to Move,5 out of 8,Resale,Unfurnished,East,NAN,Co-operative Society,1 Covered,2,NAN,NAN,NAN
451,3 BHK Apartment for Sale in Malad West Mumbai,"4.05 Cr18,409 per sqft",1400 sqft,NAN,NAN,21 out of 58,New Property,Unfurnished,East,NAN,Freehold,2 Covered,4,3,"Garden/Park, Pool, Main Road",Poss. by Dec '29
452,3 BHK Apartment for Sale in Santacruz West Mumbai,6.40 Cr,1160 sqft,NAN,Ready to Move,NAN,Resale,Unfurnished,North - East,NAN,Freehold,2 Covered,3,1,Garden/Park,NAN
453,2 BHK Apartment for Sale in Jankalyan Nagar Mumbai,"1.80 Cr20,000 per sqft",731 sqft,NAN,NAN,10 out of 22,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,NAN,Main Road,Poss. by Jul '25
454,"3 BHK Apartment for Sale in Omkar Alta Monte, Malad East Mumbai","3.20 Cr17,778 per sqft",1043 sqft,NAN,Ready to Move,25 out of 55,New Property,Semi-Furnished,West,Omkar Alta Monte,Freehold,NAN,3,3,Garden/Park,NAN
455,"3 BHK Apartment for Sale in Dosti Eastern Bay, Wadala East Mumbai",4.64 Cr,1162 sqft,NAN,NAN,38 out of 44,New Property,Unfurnished,West,Dosti Eastern Bay,Freehold,2 Covered,3,1,Main Road,Poss. by Dec '24
456,"3 BHK Apartment for Sale in Rustomjee Seasons, Bandra East Mumbai","5.99 Cr41,310 per sqft",1054 sqft,NAN,Ready to Move,NAN,New Property,Semi-Furnished,East,Rustomjee Seasons,Freehold,2 Covered,3,1,"Main Road, Garden/Park",NAN
457,"2 BHK Apartment for Sale in Sunteck City Avenue 1, Goregaon West Mumbai","2.20 Cr20,952 per sqft",905 sqft,NAN,Ready to Move,5 out of 36,Resale,Unfurnished,East,Sunteck City Avenue 1,Freehold,1 Covered,2,3,Main Road,NAN
458,"3 BHK Apartment for Sale in Oberoi Sky City, Dattapada Mumbai","4.21 Cr31,185 per sqft",1090 sqft,NAN,Ready to Move,17 out of 60,New Property,Unfurnished,East,Oberoi Sky City,Freehold,2 Covered,3,1,"Garden/Park, Main Road",NAN
459,3 BHK Apartment for Sale in Colaba Mumbai,"14.60 Cr69,524 per sqft",1820 sqft,NAN,Ready to Move,2 out of 10,Resale,Semi-Furnished,East,NAN,NAN,1 Open,3,1,NAN,NAN
460,"3 BHK Apartment for Sale in Omkar Alta Monte, Malad East Mumbai","2.44 Cr18,769 per sqft",933 sqft,NAN,NAN,50 out of 51,New Property,Semi-Furnished,East,Omkar Alta Monte,Freehold,NAN,3,NAN,"Pool, Garden/Park, Main Road",Poss. by Dec '24
461,"2 BHK Apartment for Sale in Dosti Eastern Bay, Wadala East Mumbai","2.32 Cr19,366 per sqft",666 sqft,NAN,NAN,12 out of 44,New Property,Unfurnished,East,Dosti Eastern Bay,Freehold,1 Covered,2,NAN,"Garden/Park, Main Road",Poss. by Mar '26
462,1 BHK Apartment for Sale in Bhandup West Mumbai,"85 Lac12,143 per sqft",466 sqft,NAN,NAN,7 out of 21,New Property,Unfurnished,North,NAN,Freehold,1 Open,2,NAN,"Garden/Park, Main Road",Poss. by Dec '25
463,3 BHK Apartment for Sale in Hindu Colony Dadar East Mumbai,"6.50 Cr50,000 per sqft",1280 sqft,NAN,Ready to Move,8 out of 15,Resale,Unfurnished,East,NAN,Freehold,NAN,4,1,Main Road,NAN
464,"3 BHK Apartment for Sale in Runwal Bliss, Kanjurmarg East Mumbai","2.65 Cr22,083 per sqft",849 sqft,NAN,Ready to Move,47 out of 50,New Property,Unfurnished,East,Runwal Bliss,Freehold,NAN,3,NAN,Main Road,NAN
465,"1 BHK Apartment for Sale in Ornate Heights, Vasai East Mumbai",40 Lac,460 sqft,NAN,Ready to Move,18 out of 18,Resale,Unfurnished,North - East,Ornate Heights,Freehold,NAN,2,2,NAN,NAN
466,1 BHK Apartment for Sale in Kherwadi Mumbai,1.90 Cr,345 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,East,NAN,Co-operative Society,2 Open,1,1,"Garden/Park, Main Road",NAN
467,3 BHK Apartment for Sale in Kandivali East Mumbai,"2.95 Cr27,962 per sqft",850 sqft,NAN,Ready to Move,6 out of 8,Resale,Furnished,East,NAN,Freehold,1 Covered,2,NAN,"Garden/Park, Main Road",NAN
468,"3 BHK Apartment for Sale in 10 BKC, Bandra Kurla Complex Mumbai",6.68 Cr,1328 sqft,NAN,Ready to Move,3 out of 22,Resale,Unfurnished,NAN,10 BKC,Freehold,2 Covered,4,NAN,Pool,NAN
469,2 BHK Apartment for Sale in Grant Road Mumbai,"1.60 Cr21,333 per sqft",450 sqft,NAN,Ready to Move,14 out of 18,Resale,Unfurnished,NAN,NAN,Freehold,NAN,2,NAN,Main Road,NAN
470,1 BHK Apartment for Sale in Mahindra happiness phase I Mumbai,"42 Lac6,462 per sqft",364 sqft,NAN,Ready to Move,13 out of 14,Resale,Unfurnished,East,NAN,Freehold,NAN,1,NAN,"Garden/Park, Main Road",NAN
471,2 BHK Apartment for Sale in Amrut Nagar Ghatkopar West Mumbai,"1.83 Cr17,429 per sqft",659 sqft,NAN,Ready to Move,21 out of 22,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Covered,2,NAN,Pool,NAN
472,"3 BHK Apartment for Sale in AJMERA BOULEVARD, Malad West Mumbai","3.40 Cr20,606 per sqft",1180 sqft,NAN,Ready to Move,3 out of 24,New Property,Unfurnished,East,AJMERA BOULEVARD,Co-operative Society,NAN,3,NAN,Main Road,NAN
473,"3 BHK Apartment for Sale in Oberoi Sky City, Borivali East Mumbai","5.80 Cr52,727 per sqft",NAN,1100 sqft,Ready to Move,43 out of 61,New Property,Unfurnished,North - West,Oberoi Sky City,Freehold,NAN,3,1,"Pool, Garden/Park, Main Road",NAN
474,2 BHK Apartment for Sale in Shimpoli Mumbai,"1.63 Cr23,286 per sqft",560 sqft,NAN,Ready to Move,4 out of 9,Resale,Unfurnished,East,NAN,Co-operative Society,1 Open,2,NAN,Garden/Park,NAN
475,1 BHK Apartment for Sale in Pant Nagar Mumbai,"89 Lac14,614 per sqft",419 sqft,NAN,NAN,14 out of 16,New Property,Unfurnished,North,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",Poss. by Dec '25
476,"3 BHK Apartment for Sale in Omkar Alta Monte, Kurar Village Mumbai","5 Cr20,964 per sqft",1832 sqft,NAN,Ready to Move,34 out of 53,Resale,Semi-Furnished,West,Omkar Alta Monte,Freehold,2 Covered,5,5,"Garden/Park, Main Road",NAN
477,2 BHK Apartment for Sale in Collector Colony Mumbai,"1.70 Cr18,889 per sqft",700 sqft,NAN,Ready to Move,4 out of 7,Resale,Semi-Furnished,East,NAN,Freehold,1 Open,2,3,Main Road,NAN
478,2 BHK Apartment for Sale in Jankalyan Nagar Mumbai,"1.55 Cr13,478 per sqft",800 sqft,NAN,Ready to Move,7 out of 16,Resale,Unfurnished,North - East,NAN,Freehold,1 Open,2,NAN,Garden/Park,NAN
479,4 BHK Apartment for Sale in Andheri West Mumbai,7.70 Cr,1760 sqft,NAN,Ready to Move,4 out of 14,Resale,Furnished,South,NAN,Freehold,"1 Covered,",4,NAN,NAN,NAN
480,"3 BHK Apartment for Sale in Ruparel Stardom, Evershine Nagar Mumbai","3.24 Cr16,400 per sqft",1235 sqft,NAN,Ready to Move,23 out of 49,New Property,Semi-Furnished,North - East,Ruparel Stardom,Freehold,2 Covered,3,2,"Garden/Park, Main Road",NAN
481,"3 BHK Apartment for Sale in Oberoi Sky City, Dattapada Mumbai","4.65 Cr33,214 per sqft",1132 sqft,NAN,Ready to Move,31 out of 65,Resale,Semi-Furnished,North - East,Oberoi Sky City,Freehold,2 Covered,3,1,"Garden/Park, Pool, Main Road",NAN
482,3 BHK Apartment for Sale in Chembur East Mumbai,"2.60 Cr26,000 per sqft",786 sqft,NAN,Ready to Move,6 out of 13,Resale,Unfurnished,North - West,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
483,1 BHK Apartment for Sale in Mulund East Mumbai,"1 Cr21,277 per sqft",470 sqft,NAN,Ready to Move,5 out of 9,Resale,Unfurnished,East,NAN,Freehold,1 Open,2,NAN,Garden/Park,NAN
484,"3 BHK Apartment for Sale in Thakur Village, Kandivali East Mumbai","2.90 Cr23,200 per sqft",1250 sqft,NAN,Ready to Move,10 out of 21,Resale,Unfurnished,East,NAN,Freehold,1 Open,3,NAN,"Garden/Park, Pool, Main Road",NAN
485,3 BHK Apartment for Sale in Versova Andheri West Mumbai,"6.50 Cr36,111 per sqft",NAN,1800 sqft,Ready to Move,12 out of 14,Resale,Semi-Furnished,West,NAN,Freehold,"1 Covered,",4,6,Garden/Park,NAN
486,1 BHK Apartment for Sale in Gokuldham Colony Goregaon East Mumbai,95 Lac,430 sqft,NAN,Ready to Move,Ground out of 4,Resale,Furnished,NAN,NAN,NAN,4 Open,1,NAN,NAN,NAN
487,1 BHK Apartment for Sale in Malad West Mumbai,"98 Lac9,800 per sqft",428 sqft,NAN,Ready to Move,4 out of 4,Resale,Furnished,East,NAN,Freehold,1 Covered,1,NAN,NAN,NAN
488,"2 BHK Apartment for Sale in Hubtown Seasons, Chembur Mumbai","3.12 Cr36,497 per sqft",855 sqft,NAN,Ready to Move,5 out of 13,New Property,Unfurnished,East,Hubtown Seasons,Freehold,1 Covered,2,1,"Garden/Park, Main Road",NAN
489,"2 BHK Apartment for Sale in Omkar Alta Monte, Shantaram Talao Mumbai","2.74 Cr20,296 per sqft",950 sqft,NAN,Ready to Move,34 out of 45,Resale,Semi-Furnished,North - East,Omkar Alta Monte,Co-operative Society,1 Covered,3,3,Main Road,NAN
490,1 BHK Apartment for Sale in Vile Parle West Mumbai,"85 Lac38,636 per sqft",220 sqft,NAN,Ready to Move,Ground out of 5,Resale,Unfurnished,North,NAN,Freehold,1 Open,1,NAN,NAN,NAN
491,4 BHK Apartment for Sale in Matunga East Mumbai,"9.49 Cr55,110 per sqft",NAN,1722 sqft,Ready to Move,12 out of 20,Resale,Unfurnished,NAN,NAN,NAN,NAN,4,NAN,NAN,NAN
492,3 BHK Apartment for Sale in Borivali West Mumbai,"3.75 Cr28,846 per sqft",NAN,1300 sqft,Ready to Move,15 out of 20,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,NAN,Garden/Park,NAN
493,"3 BHK Apartment for Sale in Oberoi Sky City, Borivali East Mumbai","4.20 Cr27,944 per sqft",1073 sqft,NAN,Ready to Move,3 out of 61,Resale,Semi-Furnished,East,Oberoi Sky City,Co-operative Society,2 Covered,3,NAN,Main Road,NAN
494,3 BHK Apartment for Sale in Bandra West Mumbai,"9.85 Cr36,481 per sqft",2000 sqft,NAN,Ready to Move,9 out of 12,Resale,Furnished,West,NAN,Freehold,2 Open,4,1,Main Road,NAN
495,2 BHK Apartment for Sale in Siddharth Nagar Goregaon West Mumbai,"3.85 Cr33,478 per sqft",932 sqft,NAN,Ready to Move,14 out of 31,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",NAN
496,"2 BHK Apartment for Sale in Sunteck City Avenue 1, Goregaon West Mumbai","2.55 Cr17,586 per sqft",866 sqft,NAN,Ready to Move,2 out of 37,Resale,Unfurnished,North - West,Sunteck City Avenue 1,Freehold,1 Covered,2,3,"Pool, Garden/Park",NAN
497,1 BHK Apartment for Sale in Navagaon Mumbai,"72 Lac15,824 per sqft",325 sqft,NAN,Ready to Move,4 out of 6,Resale,Semi-Furnished,East,NAN,Co-operative Society,1 Open,2,NAN,Garden/Park,NAN
498,1 BHK Apartment for Sale in Thakur Complex Mumbai,"96 Lac15,484 per sqft",420 sqft,NAN,Ready to Move,5 out of 7,Resale,Semi-Furnished,East,NAN,Freehold,1 Open,2,NAN,Main Road,NAN
499,2 BHK Apartment for Sale in Kandarpada Mumbai,"1.15 Cr17,424 per sqft",600 sqft,NAN,Ready to Move,1 out of 3,Resale,Furnished,East,NAN,Freehold,1 Open,2,NAN,"Garden/Park, Main Road",NAN
500,"2 BHK Apartment for Sale in Lodha Park, Worli Mumbai","4.66 Cr40,277 per sqft",857 sqft,NAN,Ready to Move,10 out of 78,Resale,Semi-Furnished,East,Lodha Park,Freehold,1 Covered,2,NAN,"Garden/Park, Pool, Main Road",NAN
501,3 BHK Apartment for Sale in Worli Sea Face Mumbai,"7 Cr51,852 per sqft",1200 sqft,NAN,Ready to Move,5 out of 19,Resale,Semi-Furnished,NAN,NAN,NAN,1 Open,3,NAN,Main Road,NAN
502,3 BHK Apartment for Sale in Malad West Mumbai,"2.99 Cr19,228 per sqft",1037 sqft,NAN,Ready to Move,32 out of 44,New Property,Unfurnished,East,NAN,Freehold,NAN,3,1,"Garden/Park, Pool, Main Road",NAN
503,"2 BHK Apartment for Sale in Adityaraj Star, Ghatkopar East Mumbai","1.55 Cr24,800 per sqft",615 sqft,NAN,Ready to Move,10 out of 16,New Property,Unfurnished,East,Adityaraj Star,Leasehold,1 Covered,2,NAN,Main Road,NAN
