,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
113,"3 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad","1.95 Cr11,370 per sqft",1415 sqft,NAN,Ready to Move,32 out of 39,New Property,Semi-Furnished,East,NAN,Freehold,2 Covered,3,1,Garden/Park,NAN
114,3 BHK Apartment for Sale in Puppal Guda Hyderabad,"1.80 Cr8,717 per sqft",NAN,2065 sqft,Ready to Move,4 out of 14,Resale,Unfurnished,West,NAN,Freehold,2 Covered,3,1,"Garden/Park, Main Road",NAN
115,2 BHK Apartment for Sale in Puppalguda Hyderabad,"1.30 Cr9,489 per sqft",NAN,1370 sqft,Ready to Move,8 out of 14,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
116,"2 BHK Apartment for Sale in Devender Colony, Komapally Hyderabad","65 Lac5,800 per sqft",881 sqft,NAN,Ready to Move,5 out of 6,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,Main Road,NAN
117,4 BHK Apartment for Sale in Gachibowli Hyderabad,"1.80 Cr8,372 per sqft",1634 sqft,NAN,Ready to Move,6 out of 30,Resale,Semi-Furnished,East,NAN,Freehold,NAN,3,3,NAN,NAN
118,3 BHK Apartment for Sale in Gandiguda Hyderabad,"96.1 Lac6,675 per sqft",1100 sqft,NAN,NAN,2 out of 14,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",Poss. by Sep '25
119,"3 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad","1.08 Cr5,760 per sqft",1875 sqft,NAN,NAN,5 out of 20,New Property,Unfurnished,East,NAN,Freehold,NAN,3,2,"Pool, Garden/Park, Main Road",Poss. by Dec '24
120,"2 BHK Apartment for Sale in Moosapet, NH 9 Hyderabad",1.10 Cr,1250 sqft,NAN,NAN,9 out of 27,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,NAN,Poss. by Dec '25
121,3 BHK Apartment for Sale in Kompally Hyderabad,"1.46 Cr8,022 per sqft",1820 sqft,NAN,Ready to Move,7 out of 9,Resale,Unfurnished,North - West,NAN,Freehold,2 Covered,3,2,Garden/Park,NAN
122,3 BHK Apartment for Sale in Kondapur Hyderabad,"1.24 Cr8,278 per sqft",980 sqft,NAN,Ready to Move,21 out of 39,Resale,Unfurnished,East,NAN,Freehold,NAN,3,2,Main Road,NAN
123,3 BHK Apartment for Sale in Gachibowli Hyderabad,"1.35 Cr7,204 per sqft",1774 sqft,NAN,Ready to Move,26 out of 30,Resale,Unfurnished,North,NAN,Freehold,"1 Covered,",3,2,"Pool, Main Road",NAN
124,"3 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad","1.62 Cr7,499 per sqft",1900 sqft,NAN,NAN,3 out of 9,New Property,Unfurnished,North,NAN,Freehold,2 Covered,3,2,"Garden/Park, Pool, Main Road",Poss. by Dec '25
125,"3 BHK Apartment for Sale in Acharya Ng Ranga Agricultural University, Rajendra Nagar, NH 7 Hyderabad","1.13 Cr6,950 per sqft",1325 sqft,NAN,NAN,3 out of 42,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,1,"Garden/Park, Main Road",Poss. by Oct '28
126,3 BHK Apartment for Sale in Rajendranagar Mandal Hyderabad,"1.50 Cr7,375 per sqft",1232 sqft,NAN,NAN,6 out of 42,New Property,Unfurnished,West,NAN,Freehold,NAN,3,2,Main Road,Poss. by Oct '28
127,3 BHK Apartment for Sale in Kondapur Hyderabad,"2 Cr10,256 per sqft",1950 sqft,NAN,Ready to Move,8 out of 30,New Property,Unfurnished,East,NAN,Co-operative Society,2 Covered,3,2,Garden/Park,NAN
128,3 BHK Apartment for Sale in Puppalguda Hyderabad,"1.48 Cr9,136 per sqft",NAN,1620 sqft,Ready to Move,11 out of 14,Resale,Unfurnished,West,NAN,Freehold,NAN,3,1,Garden/Park,NAN
129,2 BHK Apartment for Sale in Shamshabad Hyderabad,"1.06 Cr7,500 per sqft",NAN,1420 sqft,NAN,12 out of 15,Resale,Unfurnished,West,NAN,Freehold,1 Covered,2,1,Garden/Park,NAN
130,"2 BHK Apartment for Sale in Manchirevula, Outer Ring Road Hyderabad","98.6 Lac7,500 per sqft",1111 sqft,NAN,NAN,9 out of 12,New Property,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Dec '25
131,2 BHK Apartment for Sale in Bahadurpally Hyderabad,"60.9 Lac4,700 per sqft",854 sqft,NAN,NAN,5 out of 9,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Main Road",Poss. by Dec '26
132,"3 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad","89.9 Lac5,499 per sqft",1555 sqft,NAN,Ready to Move,3 out of 11,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,3,Main Road,NAN
133,3 BHK Apartment for Sale in Nanakaramguda Hyderabad,"3.45 Cr11,500 per sqft",NAN,3000 sqft,Ready to Move,37 out of 44,Resale,Unfurnished,East,NAN,Freehold,NAN,3,NAN,"Garden/Park, Pool, Main Road",NAN
134,3 BHK Apartment for Sale in Masjid Banda Hyderabad,"2.26 Cr8,500 per sqft",NAN,2660 sqft,NAN,5 out of 11,New Property,Unfurnished,North,NAN,Freehold,2 Covered,3,2,NAN,Poss. by Jul '24
135,3 BHK Apartment for Sale in Manikonda Jagir Hyderabad,"82.2 Lac6,000 per sqft",1370 sqft,NAN,NAN,3 out of 5,New Property,Semi-Furnished,North - East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Main Road",Poss. by Apr '25
136,2 BHK Apartment for Sale in Muzaffar Ahmad Nagar Hyderabad,"77.4 Lac6,500 per sqft",1190 sqft,NAN,NAN,5 out of 10,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,Garden/Park,Poss. by Jun '26
137,3 BHK Apartment for Sale in Nanakaramguda Hyderabad,"2.30 Cr10,673 per sqft",2155 sqft,NAN,Ready to Move,2 out of 14,Resale,Semi-Furnished,West,NAN,Freehold,2 Covered,3,2,Pool,NAN
138,"4 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad","3.26 Cr10,000 per sqft",NAN,3260 sqft,NAN,NAN,New Property,Unfurnished,NAN,NAN,NAN,NAN,4,NAN,NAN,Poss. by Dec '28
139,2 BHK Apartment for Sale in Manikonda Jagir Hyderabad,"68.6 Lac5,800 per sqft",983 sqft,NAN,NAN,3 out of 5,New Property,Unfurnished,North,NAN,Freehold,1 Covered,2,1,Main Road,Poss. by Nov '24
140,3 BHK Apartment for Sale in Rajendranagar Mandal Hyderabad,"2 Cr8,909 per sqft",1800 sqft,NAN,NAN,15 out of 29,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,2,Garden/Park,Poss. by Oct '28
141,6 BHK Apartment for Sale in Gachibowli Hyderabad,"8.25 Cr12,500 per sqft",6605 sqft,NAN,NAN,5 out of 45,New Property,Unfurnished,East,NAN,Freehold,3 Covered,7,6,Main Road,Poss. by Dec '26
142,2 BHK Apartment for Sale in Kondapur Hyderabad,"1.47 Cr10,308 per sqft",1080 sqft,NAN,NAN,1 out of 30,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",2,1,NAN,Poss. by Jul '26
143,2 BHK Apartment for Sale in Ameenpur Hyderabad,"56.2 Lac4,683 per sqft",900 sqft,NAN,NAN,3 out of 5,New Property,Semi-Furnished,East,NAN,Freehold,1 Covered,2,2,Main Road,Poss. by Aug '24
144,1 BHK Apartment for Sale in Old Bowenpally Hyderabad,"54.8 Lac6,257 per sqft",700 sqft,NAN,NAN,4 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,1,1,NAN,Poss. by Dec '24
145,"3 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad","1.63 Cr6,699 per sqft",1770 sqft,NAN,NAN,16 out of 18,New Property,Unfurnished,West,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",Poss. by Dec '24
146,2 BHK Apartment for Sale in Dulapally Hyderabad,"51.4 Lac4,799 per sqft",856 sqft,NAN,NAN,4 out of 5,New Property,Unfurnished,West,NAN,Freehold,1 Covered,2,1,NAN,Poss. by Dec '24
147,3 BHK Apartment for Sale in Gundlapochampalli Hyderabad,"85.7 Lac5,000 per sqft",1371 sqft,NAN,NAN,9 out of 20,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,2,"Garden/Park, Pool, Main Road",Poss. by Dec '25
148,"3 BHK Apartment for Sale in Moosapet, NH 9 Hyderabad","79 Lac5,048 per sqft",1100 sqft,NAN,NAN,12 out of 32,New Property,Unfurnished,East,NAN,Freehold,NAN,3,1,"Pool, Garden/Park, Main Road",Poss. by Jan '27
149,2 BHK Builder Floor for Sale in Nagaram Hyderabad,"53.5 Lac4,553 per sqft",NAN,1175 sqft,NAN,2 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,Main Road,Poss. by Jul '24
150,3 BHK Apartment for Sale in Kompally Hyderabad,"1.20 Cr8,811 per sqft",NAN,1362 sqft,Ready to Move,5 out of 5,Resale,Furnished,West,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
151,3 BHK Apartment for Sale in Attapur Hyderabad,"1.24 Cr6,950 per sqft",1680 sqft,NAN,NAN,3 out of 10,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,Main Road,Poss. by Dec '24
152,"3 BHK Builder Floor for Sale in Mansoorabad, NH 9 Hyderabad","1.75 Cr6,195 per sqft",NAN,2825 sqft,NAN,3 out of 5,New Property,Unfurnished,North,NAN,Freehold,2 Covered,3,3,Main Road,Poss. by Jul '24
153,"3 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad","2.72 Cr9,500 per sqft",2870 sqft,NAN,NAN,26 out of 40,Resale,Unfurnished,West,NAN,Freehold,NAN,3,3,Main Road,Poss. by Dec '26
154,2 BHK Apartment for Sale in Sri Balaji Layout Hyderabad,"60 Lac5,000 per sqft",1200 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,Main Road,NAN
155,3 BHK Apartment for Sale in Domalguda Ameerpet Hyderabad,"2.33 Cr13,259 per sqft",1759 sqft,NAN,Ready to Move,Upper Basement out of 13,New Property,Unfurnished,East,NAN,NAN,NAN,2,3,"Garden/Park, Pool",NAN
156,3 BHK Apartment for Sale in Chanda Nagar Hyderabad,"1.17 Cr6,700 per sqft",1346 sqft,NAN,NAN,6 out of 15,New Property,Unfurnished,West,NAN,Freehold,1 Covered,3,1,Main Road,Poss. by May '25
157,3 BHK Apartment for Sale in Adarsh Nagar Colony Bandlaguda Jagir Hyderabad,"90.2 Lac5,500 per sqft",1312 sqft,NAN,NAN,5 out of 5,New Property,Unfurnished,West,NAN,Freehold,1 Covered,3,1,Main Road,Poss. by Sep '24
158,"2 BHK Builder Floor for Sale in Saroornagar, NH 9 Hyderabad","59 Lac4,724 per sqft",1249 sqft,NAN,NAN,3 out of 5,New Property,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",Poss. by Nov '24
159,2 BHK Apartment for Sale in Kompally Hyderabad,"53.4 Lac4,864 per sqft",823 sqft,NAN,NAN,3 out of 5,New Property,Unfurnished,West,NAN,Freehold,1 Covered,2,1,Garden/Park,Poss. by Dec '24
160,"2 BHK Apartment for Sale in Mallampet, Outer Ring Road Hyderabad","65 Lac5,039 per sqft",NAN,1290 sqft,NAN,3 out of 5,New Property,Unfurnished,East,NAN,NAN,"1 Covered,",2,1,"Pool, Main Road",Poss. by Dec '24
161,3 BHK Apartment for Sale in BDL Colony Rangapuram Hyderabad,"1.77 Cr7,570 per sqft",1723 sqft,NAN,NAN,9 out of 17,New Property,Semi-Furnished,East,NAN,Freehold,"1 Covered,",3,3,"Garden/Park, Pool, Main Road",Poss. by Apr '26
162,2 BHK Apartment for Sale in Chanda Nagar Hyderabad,"60 Lac5,660 per sqft",1060 sqft,NAN,NAN,9 out of 12,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",Poss. by Dec '24
163,"2 BHK Apartment for Sale in Narsingi, Outer Ring Road Hyderabad","1.25 Cr9,434 per sqft",1100 sqft,NAN,NAN,1 out of 1,New Property,Unfurnished,West,NAN,Freehold,NAN,2,1,Garden/Park,Poss. by Oct '24
164,"2 BHK Apartment for Sale in Isnapur, Outer Ring Road Hyderabad","63.2 Lac5,099 per sqft",930 sqft,NAN,NAN,5 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by May '25
165,2 BHK Apartment for Sale in Kondapur Hyderabad,"1.48 Cr9,900 per sqft",1495 sqft,NAN,NAN,25 out of 26,New Property,Unfurnished,West,NAN,Freehold,1 Covered,2,1,Main Road,Poss. by Oct '24
166,4 BHK Apartment for Sale in Kompally Hyderabad,"1.54 Cr6,599 per sqft",2200 sqft,NAN,NAN,9 out of 11,New Property,Unfurnished,East,NAN,Freehold,3 Covered,4,3,Main Road,Poss. by Oct '26
167,2 BHK Apartment for Sale in Bachupally Hyderabad,"58.4 Lac5,309 per sqft",825 sqft,NAN,NAN,1 out of 5,New Property,Unfurnished,West,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Main Road",Poss. by Aug '24
168,"3 BHK Apartment for Sale in Narsingi, Outer Ring Road Hyderabad","1.30 Cr7,182 per sqft",1600 sqft,NAN,NAN,55 out of 55,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Main Road",Poss. by May '27
169,3 BHK Apartment for Sale in Sai Nagar Komapally Hyderabad,"1.52 Cr5,999 per sqft",2100 sqft,NAN,NAN,5 out of 11,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,1,"Garden/Park, Pool, Main Road",Poss. by Jun '26
170,"3 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad","1.27 Cr6,243 per sqft",2050 sqft,NAN,NAN,6 out of 12,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,2,Garden/Park,Poss. by Jun '25
171,3 BHK Apartment for Sale in Madhapur Hyderabad,"80 Lac4,975 per sqft",1300 sqft,NAN,NAN,1 out of 6,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,2,Main Road,Poss. by Sep '24
172,3 BHK Apartment for Sale in Narsingi Puppalaguda Main Road Hyderabad,"98.6 Lac5,800 per sqft",1700 sqft,NAN,NAN,2 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,2,Main Road,Poss. by Dec '24
173,"4 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad","4.99 Cr12,127 per sqft",2657 sqft,NAN,NAN,24 out of 37,New Property,Semi-Furnished,East,NAN,Freehold,2 Covered,4,2,"Pool, Main Road",Poss. by Jun '27
174,4 BHK Apartment for Sale in Chanda Nagar Hyderabad,"1.97 Cr6,400 per sqft",NAN,3080 sqft,NAN,36 out of 39,New Property,Unfurnished,West,NAN,Freehold,2 Covered,4,2,Garden/Park,Poss. by Dec '27
175,2 BHK Apartment for Sale in Bandlaguda Jagir Hyderabad,"94.8 Lac7,025 per sqft",1250 sqft,NAN,NAN,7 out of 15,New Property,Unfurnished,East,NAN,Freehold,NAN,2,1,Garden/Park,Poss. by Sep '24
176,3 BHK Apartment for Sale in Raghavendra Colony Kondapur Hyderabad,"1.45 Cr7,500 per sqft",1455 sqft,NAN,NAN,4 out of 5,New Property,Unfurnished,West,NAN,Freehold,"1 Covered,",3,2,Main Road,Poss. by Nov '24
177,3 BHK Apartment for Sale in THE My Nest Infra Hyderabad,"86.6 Lac5,400 per sqft",1285 sqft,NAN,NAN,5 out of 12,New Property,Unfurnished,West,NAN,Freehold,NAN,2,2,"Pool, Garden/Park, Main Road",Poss. by Jan '26
178,"3 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad","85.3 Lac4,500 per sqft",1400 sqft,NAN,NAN,1 out of 36,New Property,Unfurnished,East,NAN,Freehold,"2 Covered,",3,2,"Garden/Park, Pool, Main Road",Poss. by Dec '27
179,4 BHK Apartment for Sale in Ameenpur Hyderabad,"1.34 Cr4,379 per sqft",2065 sqft,NAN,NAN,9 out of 39,New Property,Semi-Furnished,West,NAN,Freehold,1 Open,4,4,"Garden/Park, Pool, Main Road",Poss. by Sep '28
180,"2 BHK Apartment for Sale in Pragathi Nagar, Kukatpally Hyderabad","50 Lac4,001 per sqft",1000 sqft,NAN,NAN,9 out of 36,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",2,1,Main Road,Poss. by Feb '27
181,"3 BHK Apartment for Sale in Gundlapochampally, Outer Ring Road Hyderabad","1.20 Cr6,000 per sqft",1800 sqft,NAN,NAN,5 out of 10,New Property,Semi-Furnished,NAN,NAN,NAN,NAN,3,2,NAN,Poss. by Jan '25
182,3 BHK Apartment for Sale in Osman Nagar Hyderabad,"1.23 Cr7,369 per sqft",1176 sqft,NAN,NAN,25 out of 36,New Property,Unfurnished,East,NAN,Freehold,NAN,3,1,Garden/Park,Poss. by Jun '27
183,"2 BHK Apartment for Sale in Dundigal, Outer Ring Road Hyderabad","50 Lac4,348 per sqft",1000 sqft,NAN,NAN,3 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,Main Road,Poss. by Jun '25
184,"3 BHK Apartment for Sale in Moosapet, NH 9 Hyderabad","1.37 Cr7,452 per sqft",1340 sqft,NAN,NAN,10 out of 30,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,3,"Garden/Park, Pool, Main Road",Poss. by Aug '27
185,3 BHK Apartment for Sale in Manikonda Jagir Hyderabad,"1.69 Cr8,921 per sqft",1900 sqft,NAN,NAN,5 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,"Garden/Park, Main Road",Poss. by Dec '25
186,3 BHK Apartment for Sale in Magna solitaire Hyderabad,"1.05 Cr6,344 per sqft",1350 sqft,NAN,NAN,8 out of 10,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,2,"Garden/Park, Pool",Poss. by Dec '25
187,"3 BHK Apartment for Sale in Banjara Hills, NH 9 Hyderabad","1.22 Cr9,292 per sqft",1120 sqft,NAN,NAN,1 out of 5,New Property,Unfurnished,North - East,NAN,Freehold,40 Covered,3,2,Main Road,Poss. by Sep '24
188,3 BHK Apartment for Sale in Masjid Banda Hyderabad,"1.80 Cr9,695 per sqft",NAN,1860 sqft,NAN,10 out of 26,New Property,Unfurnished,West,NAN,Freehold,2 Covered,3,2,NAN,Poss. by Dec '24
189,2 BHK Apartment for Sale in Mandadi Surender Reddy Nagar Hyderabad,"69 Lac4,999 per sqft",1230 sqft,NAN,NAN,5 out of 17,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Main Road",Poss. by Dec '26
190,3 BHK Apartment for Sale in Manikonda Jagir Hyderabad,"1.45 Cr7,700 per sqft",1417 sqft,NAN,NAN,11 out of 44,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",3,2,"Pool, Main Road",Poss. by Dec '25
191,3 BHK Apartment for Sale in Chanda Nagar Hyderabad,"1.50 Cr7,538 per sqft",1246 sqft,NAN,NAN,5 out of 15,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,3,Main Road,Poss. by Jun '26
192,"3 BHK Apartment for Sale in Miyapur, NH 9 Hyderabad","77.7 Lac7,000 per sqft",900 sqft,NAN,NAN,21 out of 33,New Property,Unfurnished,East,NAN,Freehold,NAN,3,2,"Garden/Park, Pool, Main Road",Poss. by Mar '26
193,1 BHK Apartment for Sale in Madhapur Hyderabad,"25 Lac5,556 per sqft",370 sqft,NAN,NAN,5 out of 6,New Property,Unfurnished,East,NAN,Freehold,NAN,1,1,Main Road,Poss. by Aug '24
194,"4 BHK Apartment for Sale in Banjara Hills, NH 9 Hyderabad","5.05 Cr12,625 per sqft",3600 sqft,NAN,NAN,4 out of 5,New Property,Unfurnished,East,NAN,Freehold,3 Covered,5,2,Garden/Park,Poss. by Jul '24
195,3 BHK Apartment for Sale in Puppalguda Hyderabad,"1.13 Cr6,000 per sqft",NAN,1890 sqft,NAN,6 out of 36,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Pool, Main Road",Poss. by Dec '26
196,"2 BHK Apartment for Sale in Gayatri Hills, Jubilee Hills Hyderabad","85 Lac6,800 per sqft",1100 sqft,NAN,Ready to Move,2 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,Garden/Park,NAN
197,"2 BHK Apartment for Sale in Barkatpura, Kachiguda, NH 2 2 Hyderabad","65 Lac6,842 per sqft",950 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,2 Open,2,1,NAN,NAN
198,3 BHK Apartment for Sale in Gopanpally Hyderabad,"96 Lac6,194 per sqft",1240 sqft,NAN,Ready to Move,1 out of 5,New Property,Unfurnished,West,NAN,Freehold,1 Covered,3,2,Main Road,NAN
199,4 BHK Apartment for Sale in Anand Nagar Colony Kondapur Hyderabad,"3.31 Cr9,350 per sqft",2300 sqft,NAN,NAN,16 out of 35,New Property,Unfurnished,East,NAN,Freehold,"2 Covered,",4,2,Garden/Park,Poss. by Dec '26
200,"2 BHK Apartment for Sale in Isnapur, Outer Ring Road Hyderabad","53.9 Lac7,693 per sqft",500 sqft,NAN,NAN,Upper Basement out of 10,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Pool, Main Road",Poss. by Jan '25
201,2 BHK Apartment for Sale in Patancheruvu Hyderabad,"63.7 Lac5,099 per sqft",1000 sqft,NAN,NAN,3 out of 10,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Pool, Garden/Park, Main Road",Poss. by Dec '24
202,3 BHK Apartment for Sale in Madeenaguda Hyderabad,"90 Lac6,429 per sqft",1280 sqft,NAN,Ready to Move,1 out of 4,Resale,Unfurnished,North,NAN,Freehold,NAN,2,2,Main Road,NAN
203,3 BHK Apartment for Sale in Nacharam Hyderabad,"65 Lac5,200 per sqft",1170 sqft,NAN,Ready to Move,5 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
204,2 BHK Apartment for Sale in Medchal Hyderabad,"42.2 Lac3,456 per sqft",1049 sqft,NAN,Ready to Move,2 out of 5,Resale,Furnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
205,3 BHK Apartment for Sale in Kompally Hyderabad,"1.50 Cr6,098 per sqft",NAN,2460 sqft,NAN,2 out of 5,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,3,Main Road,Poss. by Dec '24
206,3 BHK Apartment for Sale in Gurram Guda Hyderabad,"72 Lac4,737 per sqft",NAN,1520 sqft,Ready to Move,1 out of 5,Resale,NAN,North,NAN,Freehold,1 Covered,NAN,NAN,Garden/Park,NAN
207,"3 BHK Apartment for Sale in Cooperative Bank Colony, Nagole Hyderabad","90 Lac5,678 per sqft",1585 sqft,NAN,Ready to Move,5 out of 5,Resale,Furnished,West,NAN,Freehold,NAN,3,2,"Garden/Park, Pool, Main Road",NAN
208,3 BHK Builder Floor for Sale in Sayeedabad Colony Hyderabad,"1 Cr5,263 per sqft",1705 sqft,NAN,Ready to Move,5 out of 5,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Covered,2,2,Main Road,NAN
209,"3 BHK Apartment for Sale in Sanjeeva Reddy Nagar, NH 9 Hyderabad","90 Lac6,923 per sqft",NAN,1300 sqft,Ready to Move,NAN,Resale,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
210,3 BHK Apartment for Sale in Saidabad Colony Road Hyderabad,"1.68 Cr7,304 per sqft",NAN,2300 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,West,NAN,Freehold,1 Covered,4,NAN,"Garden/Park, Main Road",NAN
211,3 BHK Apartment for Sale in Manikonda Jagir Hyderabad,1.65 Cr,1710 sqft,NAN,NAN,4 out of 10,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Pool, Main Road",Poss. by Mar '25
212,"3 BHK Apartment for Sale in Narsingi, Outer Ring Road Hyderabad","3.10 Cr11,654 per sqft",NAN,2660 sqft,NAN,30 out of 39,Resale,Unfurnished,West,NAN,Freehold,NAN,3,3,Garden/Park,Poss. by Dec '24
213,"2 BHK Apartment for Sale in Vahini nagar, Secunderabad Hyderabad","42 Lac4,468 per sqft",NAN,940 sqft,Ready to Move,4 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
214,4 BHK Apartment for Sale in Kondapur Hyderabad,"7 Cr11,667 per sqft",4800 sqft,NAN,NAN,NAN,New Property,Unfurnished,East,NAN,Freehold,3 Covered,4,2,Main Road,Poss. by Oct '24
215,2 BHK Apartment for Sale in Lingampally Hyderabad,"78.2 Lac6,800 per sqft",890 sqft,NAN,NAN,4 out of 5,New Property,Semi-Furnished,West,NAN,Freehold,"1 Covered,",2,2,Main Road,Poss. by Nov '24
216,"2 BHK Apartment for Sale in Pragathi Nagar, Kukatpally Hyderabad","50 Lac3,998 per sqft",1235 sqft,NAN,NAN,Upper Basement out of 36,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Pool, Main Road",Poss. by Sep '26
217,3 BHK Apartment for Sale in Tarnaka Hyderabad,"84 Lac5,600 per sqft",1400 sqft,NAN,Ready to Move,2 out of 5,Resale,Semi-Furnished,West,NAN,Freehold,1 Covered,3,2,Garden/Park,NAN
218,2 BHK Apartment for Sale in Kondapur Hyderabad,"1.30 Cr8,638 per sqft",NAN,1505 sqft,NAN,10 out of 31,Resale,Unfurnished,West,NAN,NAN,NAN,2,2,"Garden/Park, Pool, Main Road",Poss. by Nov '25
219,4 BHK Apartment for Sale in Kondapur Hyderabad,"3.85 Cr10,969 per sqft",2633 sqft,NAN,Ready to Move,2 out of 5,Resale,Furnished,West,NAN,Freehold,3 Covered,5,2,"Garden/Park, Main Road",NAN
220,"3 BHK Apartment for Sale in Doyens Colony, Serilingampally Hyderabad","1.70 Cr6,600 per sqft",1968 sqft,NAN,Ready to Move,13 out of 19,New Property,Unfurnished,East,NAN,Freehold,1 Covered,4,2,Main Road,NAN
221,3 BHK Apartment for Sale in Kompally Hyderabad,"80 Lac5,714 per sqft",1400 sqft,NAN,Ready to Move,1 out of 4,New Property,Unfurnished,West,NAN,Freehold,"1 Covered,",2,2,Main Road,NAN
222,3 BHK Apartment for Sale in Chanda Nagar Hyderabad,"1.25 Cr7,862 per sqft",1590 sqft,NAN,Ready to Move,11 out of 12,Resale,Semi-Furnished,West,NAN,Freehold,2 Covered,3,1,Main Road,NAN
223,3 BHK Apartment for Sale in Kondapur Hyderabad,"2.10 Cr8,842 per sqft",NAN,2375 sqft,Ready to Move,19 out of 19,Resale,Semi-Furnished,East,NAN,Freehold,NAN,3,2,Garden/Park,NAN
224,3 BHK Apartment for Sale in Chanda Nagar Hyderabad,79 Lac,1350 sqft,NAN,Ready to Move,1 out of 4,New Property,Semi-Furnished,East,NAN,NAN,NAN,2,1,NAN,NAN
225,"2 BHK Apartment for Sale in Narsingi, Outer Ring Road Hyderabad","68 Lac5,667 per sqft",1100 sqft,NAN,Ready to Move,5 out of 5,New Property,Unfurnished,West,NAN,Freehold,NAN,2,1,NAN,NAN
226,3 BHK Apartment for Sale in Meerpet Hyderabad,"76.3 Lac5,000 per sqft",1525 sqft,NAN,Ready to Move,4 out of 5,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,Main Road,NAN
